original_index,chunk_id,chunk_index,text,simplified_text
26,26_0,0,"Thousands of South Africans will pause to remember the anti-apartheid icon Archbishop Desmond Tutu, who died on Sunday aged 90, every day this week as bells are rung at churches across the country for 10 minutes at noon. Tributes to Tutu, described as the “moral compass” of his country, have poured in from around the world since his death in a Cape Town care home, as a series of events commemorating his life and achievements begin. “A universal spirit, Archbishop Tutu was grounded in the struggle for liberation and justice in his own country, but also concerned with injustice everywhere,” former US president Barack Obama said in a statement. The Nobel laureate’s remains will lie in state for two days before his funeral is held on 1 January at Cape Town’s St George’s Cathedral, his former parish. The bells of the cathedral, where his ashes are to be interred, will toll for 10 minutes at noon daily until Friday in his honour. Dozens of memorial services are to be held across South Africa in the coming days and flags will be flown at half-mast. “Bells will ring at 12 noon each day at the cathedral and at many cathedrals and churches across the land. In Cape Town, the Angelus prayer will be recited,” said Archbishop Thabo Makgoba on Monday. In a troubled country still divided by deep inequality, polarised politics and the legacy of the repressive, racist apartheid system, the death of one of the leading figures of the freedom struggle has brought a rare moment of unity. Members of all communities have stopped by St George’s cathedral since the news of Tutu’s death broke, many laying flowers under a portrait of the cleric fixed to a wall of remembrance alongside a South African flag, or signing a book of condolence. Among them was Miriam Mokwadi, a 67-year-old retired nurse, who said the Nobel laureate “was a hero to us, he fought for us”. “We are liberated due to him. If it was not for him, probably we would have been lost as a country.","This week, many South Africans will stop to think about Archbishop Desmond Tutu, a famous person who fought against apartheid. He died on Sunday at the age of 90. Every day, church bells across the country will ring for 10 minutes at 12 o'clock to remember him.

Since his death in a care home in Cape Town, people all over the world have been sharing their respect for Tutu. He was called the ""moral compass"" of South Africa. There will be many events to remember his life and what he did.

Former US president Barack Obama said that Archbishop Tutu was a person who cared about everyone. He fought for freedom and fairness in his own country, but he also cared about unfairness everywhere.

Tutu, who won the Nobel Prize, will be in a special place for people to see him for two days. Then, on 1 January, his funeral will be at St George's Cathedral in Cape Town, where he used to work. The bells of the cathedral will ring for 10 minutes at 12 o'clock every day until Friday to honor him. His ashes will be put in the cathedral.

There will be many memorial services across South Africa in the next few days. Flags will be flown lower than usual as a sign of respect. Archbishop Thabo Makgoba said on Monday that bells will ring at 12 o'clock each day at the cathedral and at many other churches in the country. In Cape Town, people will also say the Angelus prayer.

South Africa is a country with problems. There is still a lot of inequality, politics are divided, and the bad effects of apartheid are still felt. But the death of Tutu, who was a very important person in the fight for freedom, has brought a rare moment of unity.

Since the news of Tutu's death, people from all groups have been visiting St George's Cathedral. Many are leaving flowers under a picture of him on a wall of remembrance, next to a South African flag. Others are writing in a book of messages to show their sadness.

One of them was Miriam Mokwadi, a 67-year-old nurse who is now retired. She said that Tutu was a hero to them and fought for them. She said that they are free because of him, and without him, the country might have been lost."
26,26_1,1,"He was just good,” said Mokwadi, clutching the hand of her granddaughter. “His significance supersedes the boundaries of being an Anglican,” said mourner Brent Goliath, who broke down in tears outside the old stone building. He said he had been an altar boy and had met Tutu several times. “I was very emotional this morning when I heard that he’d passed away. I thank God that he has been there for us,” he said, wiping his eyes as he placed a bouquet of pink flowers under Tutu’s photo. Daphney Ramakgopa, 58, a local government worker, spoke of the loss the entire country was feeling. “We looked up to him as the adviser to everyone in the country, especially our politicians,” she said. South Africa’s cricket team wore black armbands in Tutu’s honour on day one of the first Test against India in South Africa. Cape Town’s Table Mountain was lit up in purple in his honour. South Africa’s president, Cyril Ramaphosa, called him a man of “extraordinary intellect, integrity and invincibility against the forces of apartheid”. Ramaphosa said Tutu’s death was “another chapter of bereavement in our nation’s farewell to a generation of outstanding South Africans who have bequeathed us a liberated South Africa,” after the country’s last apartheid-era president FW de Klerk died in November. “Fighting for freedom from the trenches of South Africa required a courage that cannot be described,” said Graça Machel, the widow of Nelson Mandela. Though he had largely faded from public life in recent years, Tutu had continued his lifelong fight for causes he believed in, forcefully supporting LGBT rights, equal access to education and the assisted dying movement. The charismatic cleric, whose infectious laughter and informality masked a steely commitment to his principles, had also been fiercely critical of South Africa’s ruling African National Congress party.","""He was simply good,"" said Mokwadi, holding her granddaughter's hand tightly. ""He was important to everyone, not just people who go to the Anglican church,"" said Brent Goliath, a person who came to remember Tutu. He started crying outside the old stone building. He said he used to help at the altar in the church and had met Tutu a few times. ""I felt very sad this morning when I heard he had died. I am thankful to God that he was there for us,"" he said, wiping his eyes as he put some pink flowers under a picture of Tutu. Daphney Ramakgopa, who is 58 and works for the local government, talked about how the whole country was sad. ""We respected him and thought of him as someone who gave advice to everyone in the country, especially our politicians,"" she said. The South African cricket team wore black bands on their arms to show respect for Tutu on the first day of the cricket match against India in South Africa. Table Mountain in Cape Town was lit up in purple to honor him. South Africa’s president, Cyril Ramaphosa, said he was a man with ""amazing intelligence, honesty and strength against the unfair system of apartheid."" Ramaphosa said that Tutu's death was ""another sad moment for our country as we say goodbye to a generation of great South Africans who gave us a free South Africa,"" after the former president FW de Klerk, who was in power during apartheid, died in November. ""Fighting for freedom in South Africa took a kind of courage that is hard to explain,"" said Graça Machel, the wife of Nelson Mandela. Even though Tutu had not been in the public eye much lately, he continued to fight for the things he believed in, like equal rights for LGBT people, everyone having the chance to go to school, and the right to choose assisted dying. This special priest, who was known for his happy laughter and relaxed way of being, was also very serious about his beliefs. He also often criticized the African National Congress party, which is the party in power in South Africa."
26,26_2,2,"Covid regulations currently in force in South Africa would restrict attendance at the funeral to a maximum of 100, church authorities said, explaining that “only a fraction of those who want to be there can be accommodated in the cathedral.” The service will be an Anglican requiem mass, “as Archbishop emeritus Desmond wanted”, led by Michael Nuttall, the retired bishop of Natal, who was known as “number 2 to Tutu”. The close relationship between Nuttall and Tutu in the 1980s “modelled how a white leader could work for and closely with a black leader,” Anglican church officials told reporters. Tutu was born in the small town of Klerksdorp, west of Johannesburg, on 7 October 1931. His career in the church began after he resigned a sought-after teaching post in protest at South Africa’s discriminatory laws in 1958, a decade after the victory of the National party in elections ushered in the apartheid system. After studying theology in the UK, where he would needlessly ask for directions only to be called “Sir” by white police officers. Tutu rose rapidly up the religious hierarchy. By the late 1970s, Tutu was one of the leaders of the freedom struggle best known overseas and played a leading role in forcing western leaders to confront the moral cost of cold war calculations that led to tacit support for white-minority rule in South Africa. In 1984, Tutu’s commitment to non-violent struggle won him the Nobel peace prize and he was appointed archbishop of Cape Town shortly afterwards When Mandela became president after South Africa’s first free elections in 1994, Tutu coined the term “Rainbow Nation” to describe his homeland and then led the truth and reconciliation commission, which revealed the horrors of apartheid. But Tutu did not spare his country’s new rulers, challenging Mandela, a close friend, over generous salaries for cabinet ministers and stridently criticising the rule of president Jacob Zuma, which ended in 2018 amid allegations of systematic graft. Tutu was diagnosed with prostate cancer in 1997 and repeatedly underwent treatment. His public appearances became rarer.","Because of the Covid rules in South Africa now, only 100 people can go to the funeral. Church leaders said that only a small number of people who want to be there can fit in the church. The service will be an Anglican memorial service, which is what Archbishop Desmond Tutu wanted. Michael Nuttall, a retired bishop, will lead the service. He was known as “number 2 to Tutu”.

In the 1980s, Nuttall and Tutu had a very good relationship. Church officials said that they showed how a white leader could work with and support a black leader. Tutu was born in a small town near Johannesburg on October 7, 1931. He started working for the church after he quit his job as a teacher in 1958. He quit because he didn't like the unfair laws in South Africa. This was ten years after the National party won the elections and started the apartheid system.

Tutu studied religion in the UK. He would ask for directions even when he didn't need them, just to hear white police officers call him ""Sir"". He quickly became important in the church. By the late 1970s, Tutu was a well-known leader in the fight for freedom. He made leaders in other countries think about the bad things that happened because they supported the white government in South Africa during the Cold War.

In 1984, Tutu won the Nobel Peace Prize because he believed in fighting for what was right without using violence. Soon after, he became the Archbishop of Cape Town. In 1994, Mandela became president after the first free elections in South Africa. Tutu called South Africa the ""Rainbow Nation"" and led the Truth and Reconciliation Commission, which showed the terrible things that happened during apartheid.

But Tutu also criticised the new leaders of South Africa. He questioned Mandela, who was his friend, about the high salaries that government ministers were getting. He also strongly criticised President Jacob Zuma, who left office in 2018 because people said he was taking money unfairly.

Tutu was told he had prostate cancer in 1997 and had treatment many times. He didn't appear in public as much after that."
26,26_3,3,"In one of his last this year, he emerged from hospital in a wheelchair to get a Covid-19 vaccine, waving but not offering comment. The archbishop had been in a weakened state for several months and died peacefully at 7am (0500 GMT) on Sunday, according to several of his relatives. The Nelson Mandela Foundation called Tutu “an extraordinary human being. A thinker. A leader. A shepherd.”","This year, one of the last things he did was leave the hospital in a wheelchair to get a Covid-19 vaccine. He waved to people, but he didn't say anything. The archbishop had been feeling weak for several months. He died quietly at 7am (0500 GMT) on Sunday, his family said. The Nelson Mandela Foundation said that Tutu was ""an amazing person. Someone who thought a lot. A leader. Someone who looked after people."""
27,27_0,0,"In a terrible year for human rights in Russia, beginning with the imprisonment of the opposition leader Alexei Navalny, the closure of International Memorial stands out for its ruthlessness. Founded in the late 1980s by Andrei Sakharov and other Soviet-era dissidents, the group took the new freedoms offered under Mikhail Gorbachev and used them to reveal raw truths about the fate of millions of victims of Stalin’s repressions. It was a poignant symbol of Russia’s new openness, but for many the meaning was anything but abstract: Russians discovered the tragic fates of their parents, grandparents and great-grandparents after decades of secrecy and official cowardice. Memorial’s closure is also a potent symbol – one of Russian civil society being dismantled at lightning speed. Its leadership had hoped that public support, including from prominent Russians such as Gorbachev, would stay the Kremlin’s hand. Or that closing down an organisation dedicated to uncovering Soviet atrocities would be a step too far, even for Vladimir Putin. But on Tuesday, almost exactly 30 years after the Soviet Union was dissolved, a judge showed otherwise. “When Russia chose to take a democratic, legal path forward, I couldn’t in my darkest dreams have imagined that everything would eventually start going in reverse,” Nikita Petrov, a historian and researcher who helped found Memorial, told the Guardian last month. “Probably I was naive then.” It is not hard to see how Putin, mired in historical conflicts over Crimea, Nato expansion and the fall of the Soviet Union, the second world war and more, sees investigation of Soviet history as a threat to national security. He is far more interested in perceived historical injustices committed against Russia than in the uncomfortable truths dug up by Memorial during the organisation’s three decades of work in the Russian archives. “Our country needs an honest and conscientious understanding of the Soviet past; this is the key to its future,” the organisation wrote in a statement after its liquidation.","This year has been very bad for human rights in Russia. It started with the jailing of Alexei Navalny, who is a leader of the opposition. But the closing of International Memorial is especially cruel.

This group was started in the late 1980s by Andrei Sakharov and other people who disagreed with the Soviet government. They used the new freedoms that Mikhail Gorbachev gave them to show the real stories of millions of people who suffered under Stalin’s rule.

Memorial was a clear sign that Russia was becoming more open. For many Russians, it was very important. They learned about the sad lives of their parents, grandparents, and great-grandparents, which had been kept secret for many years.

The closing of Memorial is also a strong symbol. It shows that Russian society is being taken apart very quickly. The leaders of Memorial hoped that people would support them, including famous Russians like Gorbachev, and that this would stop the government from closing them down. They also thought that closing an organisation that talked about the bad things that happened in the Soviet Union would be too much, even for Vladimir Putin.

But on Tuesday, almost 30 years after the Soviet Union ended, a judge showed that this was not true. Nikita Petrov, who is a historian and helped start Memorial, told the Guardian newspaper last month, “When Russia decided to become a democratic country, I never thought that things would start going backwards. Maybe I was too hopeful.”

It’s easy to understand why Putin sees the investigation of Soviet history as a danger to Russia's safety. He is very worried about old problems, like Crimea, the expansion of NATO, the fall of the Soviet Union, and the Second World War. He cares more about what he thinks are unfair things that happened to Russia in the past than about the difficult truths that Memorial found in the Russian archives over the last 30 years.

After Memorial was closed, the organisation said, “Our country needs to understand the Soviet past in an honest and careful way. This is the key to our future.”"
27,27_1,1,"In place of Memorial, which spoke out eloquently and aggressively about mass atrocities, the state is creating a more manicured and careful presentation of the deaths of millions, one that condemns their deaths more than their murders, identifying victims but not their killers. The Russian government would like to portray Memorial’s closure as a simple, bureaucratic extension of its “foreign agents” laws. But on Tuesday a prosecutor in court made the political motive explicit, saying in an impassioned speech that Memorial was “mendaciously portraying the USSR as a terrorist state”. “Why should we, the descendants of the victors, have to see the vindication of traitors to their homeland and Nazi henchmen?” the prosecutor asked. A lawyer for Memorial said it reminded him of a 1930s show trial. Memorial’s leadership has said it is useless trying to understand which of the government’s red lines it crossed to prompt the authorities to shut it down. Some believe it has to do with its archival and historical work on Soviet terror, others with its support for political prisoners such as Navalny. Yet the truth is that Memorial has continued to do what it did since day one, while it is Russia that has changed again, perhaps ending a brief window when it would tolerate an independent reckoning of its past. “It speaks to the fears of the government that it is no longer willing to tolerate the honest accounting of its conduct that Memorial provides,” said Kenneth Roth, the head of Human Rights Watch. “If that mirror is too awful to look at, the answer is to change the conduct, not to shatter the mirror.”","Instead of Memorial, which talked strongly and clearly about terrible acts of violence against many people, the government is making a more controlled and careful showing of the deaths of millions of people. This new version talks about how sad the deaths were, but not so much about the murders. It names the people who died, but not the people who killed them.

The Russian government wants people to think that closing Memorial is just a normal, official thing because of the laws about ""foreign agents"". But on Tuesday, a lawyer in court made the political reason clear. He gave a very emotional speech saying that Memorial was ""lying by saying the USSR was a terrorist state"". He asked, ""Why should we, the children of those who won the war, have to see people who betrayed their country and helped the Nazis being seen as good people?""

A lawyer for Memorial said this reminded him of a fake trial from the 1930s. The leaders of Memorial have said it is pointless trying to understand what they did wrong to make the government close them down. Some people think it is because of their work saving old documents and information about Soviet terror. Others think it is because they help political prisoners like Navalny.

But the truth is that Memorial has been doing the same things it has always done. It is Russia that has changed again. Maybe the short time when it would allow people to honestly look at its past is over. Kenneth Roth, the head of Human Rights Watch, said, ""This shows that the government is afraid. It doesn't want people to honestly talk about what it has done, which is what Memorial does."" He added, ""If the truth is too terrible to see, the answer is to change what you are doing, not to break the mirror."""
28,28_0,0,"A handful of local administrations in Spain have become among the first in western Europe to offer menstrual leave to their employees, in an attempt to strike a better balance between workplace demands and period pains. This year the Catalan city of Girona became the first in the country to consider flexible working arrangements for any employee experiencing discomfort due to periods. In June it announced a deal with its more than 1,300 municipal employees to allow women, trans men and non-binary individuals to take up to eight hours menstrual leave a month, with the caveat that any time used must be recovered within a span of three months. “Girona is known for many things and I think today we’re adding a new item to the list as we pioneer the approval of menstrual leave,” the city’s deputy mayor, Maria Àngels Planas, said at the time. “We are eliminating the taboo that exists around menstruation and the pain that some women suffer – that we suffer – during menstruation.” Soon afterwards the Catalan municipalities of Ripoll and Les Borges Blanques announced similar policies. In September the eastern Spanish city of Castellón de la Plana said it had signed an agreement with its 1,500 municipal workers that included a menstrual leave policy similar to Girona’s after requests from several employees. Period policies have long been enshrined in law in many parts of Asia, often rooted in concerns that workplace demands could hinder women’s ability to bear children. In 2016 the Guardian spoke to several women in Japan and China who said they were reluctant to use the entitlement over fears that doing so would antagonise male colleagues or damage their chances of a promotion. That same year Coexist, a social enterprise in Bristol, said it would become one of the first workplaces in the west to embrace menstrual leave, hoping to do away with an office culture that forced employees to choose between working while grappling with severe menstrual symptoms or using sick days or holiday. The decision triggered global debate over the policy’s merits, even as managers at Coexist reported increased commitment and productivity, and research suggested as many as 14% of women had taken time off from work or school due to periods. It was against this backdrop that the local workers union in Girona first proposed the measure.","Some local governments in Spain are now offering menstrual leave to their workers. They are among the first in western Europe to do this. They want to help people balance their jobs with the pain that can come with periods.

This year, the city of Girona in Catalonia was the first in Spain to think about letting workers work in a different way if they felt unwell because of their periods. In June, they said they had an agreement with their 1,300 workers. This agreement lets women, trans men, and non-binary people take up to eight hours of menstrual leave each month. But, they have to make up this time within three months.

Maria Àngels Planas, the deputy mayor of Girona, said that Girona is famous for many things. She also said that they are now adding something new to that list: being the first to approve menstrual leave. She said they are getting rid of the taboo, or the feeling of shame, around periods and the pain that some women feel during them.

Soon after, the towns of Ripoll and Les Borges Blanques in Catalonia also said they would have similar rules. In September, the city of Castellón de la Plana in eastern Spain said they had agreed with their 1,500 workers to have a menstrual leave policy like Girona's. This happened after some workers asked for it.

In many parts of Asia, rules about periods have been in place for a long time. These rules often started because people worried that jobs could stop women from having children. In 2016, a newspaper called The Guardian talked to some women in Japan and China. They said they didn't want to use the menstrual leave because they were afraid it would make their male coworkers angry or hurt their chances of getting a promotion.

In the same year, a company in Bristol called Coexist said it would be one of the first places in the west to offer menstrual leave. They hoped to change the office culture, where people felt they had to choose between working when they felt very unwell during their period or using sick days or holiday time. This decision caused a big discussion around the world about whether the policy was a good idea. However, the managers at Coexist said that their workers seemed more dedicated and worked better. Research also showed that about 14% of women had taken time off from work or school because of their periods. It was because of all this that the workers union in Girona first suggested the idea of menstrual leave."
28,28_1,1,"“There was a lot of controversy,” said Sílvia Rubio of the Intersindical-CSC union. Union reps initially considered asking for up to two days of leave a month, but the idea was quashed owing to concerns that it might make employers more reluctant to hire women or give them decision-making roles. “To avoid any discrimination based on sex, we made it so that any hours used would be made up later,” said Rubio. The negotiations with the city council proved another obstacle, forcing them to whittle down their initial request of 16 hours a month to eight hours. But what surprised many of them was that the policy was also a tough sell among some of their colleagues. “There was a lot of conflict,” she said. “We had women who said: ‘My husband has migraines, why can’t he take this leave?’” Others worried the policy would stigmatise women or brand menstruation as something that is always painful. Rubio responded by pointing to the wider picture. “We think it’s fantastic that we’ve achieved this. This is a women’s issue around the globe, there’s a lot of embarrassment around it and nobody is tackling it. We managed to do it,” she said. “But we don’t want the struggle to end here.” Instead she saw the policy as a first step towards building a workplace culture that would allow greater flexibility to address needs ranging from chronic illness to care obligations. “All of this ends up being a journey to improve workplaces for both women and men, and in both the public and the private sector.”","Sílvia Rubio from the Intersindical-CSC union said, ""There were many different opinions about this."" At first, the union representatives thought about asking for up to two days off each month. But they stopped this idea because they were worried that companies might not want to hire women or give them important jobs. ""To make sure there was no unfair treatment because of being a woman, we decided that any hours taken off would be worked later,"" said Rubio.

Talking with the city council was also difficult. The union first asked for 16 hours off a month, but they had to reduce it to eight hours. But what surprised many of them was that some of their own colleagues didn't like the idea either. ""There was a lot of disagreement,"" she said. ""Some women said: 'My husband gets bad headaches, so why can't he take this time off?'"" Other people were worried that the policy would make women seem weak or suggest that periods are always painful.

Rubio explained the bigger picture. ""We think it's great that we have achieved this. This is a problem for women all over the world. It's something people feel embarrassed about and no one is dealing with it. We managed to do it,"" she said. ""But we don't want to stop here."" She sees this policy as a first step to making workplaces more flexible. This would help people with things like long-term illnesses or needing to look after family. ""All of this is a way to make workplaces better for both women and men, in both government jobs and private companies."""
29,29_0,0,"France has registered a national and European record for new coronavirus infections as the Omicron variant fuels a surge in cases across the continent, with multiple countries hitting new highs. France on Wednesday reported 208,000 cases in the previous 24 hours, up from its previous record of almost 180,000 set the day before. “This means that 24 hours a day, day and night, every second in our country, two French people are diagnosed positive for the coronavirus,” said the health minister, Olivier Véran. “We have never experienced such a situation,” he said, calling the increase “dizzying”. He said the situation in France’s hospitals was already worrying because of the Delta variant. Although the “massive wave” of Omicron cases had yet to have an impact on the healthcare system, he said it would inevitably do so eventually. The UK, Italy, Spain, Portugal, Denmark and Greece have all reported new case records this week, while beyond Europe the rolling seven-day average of new cases in the US hit a high of 267,000 on Tuesday, with Omicron accounting for 59% of these. New infections in Australia rose to nearly 18,300 on Wednesday, eclipsing the previous high of about 11,300 a day earlier. The prime minister, Scott Morrison, said the country needed “a gear change”. The World Health Organization (WHO) said the simultaneous circulation of the Delta and Omicron variants was driving an alarming wave of infections that could lead to increases in hospitalisation and deaths. Its director general, Dr Tedros Adhanom Ghebreyesus, said he was “highly concerned that Omicron, spreading at the same time as Delta, is leading to a tsunami of cases”. The WHO has said Omicron poses a “very high” risk and could submerge health systems. Studies in Britain, South Africa and Denmark suggest Omicron is less deadly than some of its predecessors, but the huge numbers of people testing positive mean hospitals in some countries might soon be overwhelmed and businesses could struggle to carry on operating because of workers having to quarantine. The rapid transmission rate of the new variant is forcing governments to find a delicate balance between reimposing restrictions to protect hospitals and keeping economies and societies open.","France has broken records in France and Europe for new coronavirus cases. This is because the Omicron variant is causing a big increase in cases across Europe, and many countries are reaching new high numbers. On Wednesday, France said that 208,000 people had the virus in the last 24 hours. This is more than the day before, when they had almost 180,000 cases.

The health minister, Olivier Véran, said, “This means that every second, day and night, two people in France are finding out they have the coronavirus. We have never seen anything like this before.” He said the increase was making him feel “dizzy”. He also said that hospitals in France were already worried because of the Delta variant. Even though the big wave of Omicron cases has not yet affected the hospitals much, he said that it will happen in the future.

The UK, Italy, Spain, Portugal, Denmark, and Greece have all reported new record numbers of cases this week. Outside of Europe, the average number of new cases in the US over seven days reached a high of 267,000 on Tuesday. Omicron is causing 59% of these cases. In Australia, new infections went up to almost 18,300 on Wednesday. This is much higher than the previous high of about 11,300 the day before. The Prime Minister, Scott Morrison, said that the country needs to “change gears”.

The World Health Organization (WHO) said that the Delta and Omicron variants are spreading at the same time. This is causing a worrying wave of infections that could mean more people going to the hospital and more deaths. The head of the WHO, Dr Tedros Adhanom Ghebreyesus, said he was “very worried that Omicron, spreading at the same time as Delta, is causing a tsunami of cases.”

The WHO has said that Omicron is a “very high” risk and could make health systems unable to cope. Studies in Britain, South Africa, and Denmark suggest that Omicron is less dangerous than other versions of the virus. However, because so many people are testing positive, hospitals in some countries might soon have too many patients, and businesses might have problems because workers have to stay home.

The new variant is spreading so quickly that governments are finding it hard to decide what to do. They need to find a good balance between putting rules in place to protect hospitals and keeping businesses and everyday life going."
29,29_1,1,"Spain reduced its Covid self-isolation period to seven days from 10, even as the number of new infections hit record highs, after businesses expressed fears the Omicron surge would leave them with mounting staff shortages. The Italian cabinet decided on Wednesday night to scrap the isolation period for people who have received three shots of a Covid vaccine and are subsequently exposed to someone who has tested positive. The cabinet also tightened measures against the unvaccinated, and from 10 January a health pass proving immunisation or recovery from coronavirus will be required when travelling by bus, metro, train and taking domestic flights. Meanwhile, a proposal to tighten measures against unvaccinated workers was rejected. Authorities reported another new record daily tally of 98,030 cases on Wednesday. French MPs on Wednesday started debating a new law that would allow only vaccinated people to enter bars, restaurants, cinemas, museums, sports arenas and other public venues, with a negative Covid test no longer to be accepted. Italy is one of several countries to have cancelled or restricted public celebrations since the resurgence of the virus. Greece, which has also banned Christmas and new year festivities in public places, on Wednesday imposed new restrictions on the hospitality sector, bringing forward measures planned for early January, after authorities announced a new daily record of 21,657 cases, more than double Monday’s figure. Bars, nightclubs and restaurants will have to close at midnight, with no standing customers and no music, with the exception of New Year’s Eve when they can stay open until 2am. “These measures, if they are applied in our entirety, will allow us from mid-January to go back to our normal lives,” said the health minister, Thanos Plevris. Some countries are still waiting for the Omicron wave to hit. Case numbers are still falling in Germany, but its health minister, Karl Lauterbach, said the true number could be much higher because fewer tests were being done over the holiday season. He said the real incidence was “two or three times as high” as Wednesday’s reported rate of 205 Covid cases per 100,000 people over seven days, the lowest since November, adding that a sharp jump was expected “within a very short period of time”.","Spain has changed its rules about staying at home if you might have Covid. Now, you only need to stay at home for seven days instead of ten. This happened even though the number of new Covid cases is very high, the highest it has ever been. Companies were worried that because of the Omicron virus, many of their workers would have to stay home, and they wouldn't have enough staff.

In Italy, the government decided on Wednesday night that people who have had three Covid vaccine shots do not need to stay at home if they have been near someone who has Covid. However, Italy also made the rules stricter for people who have not been vaccinated. From January 10th, you will need to show proof that you have been vaccinated or have recovered from Covid to travel by bus, metro, train, or plane inside Italy. A suggestion to make the rules tougher for unvaccinated workers was not accepted. On Wednesday, Italy reported a new record number of Covid cases: 98,030.

In France, politicians started talking about a new law on Wednesday. This law would only allow vaccinated people to go to bars, restaurants, cinemas, museums, sports arenas, and other public places. A negative Covid test would not be enough to get in.

Italy is one of several countries that have cancelled or limited public celebrations because the virus is spreading again. Greece has also stopped Christmas and New Year parties in public places. On Wednesday, Greece introduced new rules for restaurants and bars sooner than planned. This is because the country announced a new record of 21,657 Covid cases in one day, which is more than double the number from Monday. Bars, nightclubs, and restaurants in Greece must close at midnight. Customers cannot stand up, and there is no music allowed. However, on New Year's Eve, they can stay open until 2 a.m. The health minister, Thanos Plevris, said that if these rules are followed well, life can go back to normal in mid-January.

Some countries are still waiting for the Omicron wave to arrive. In Germany, the number of Covid cases is still going down. But the health minister, Karl Lauterbach, said that the real number of cases could be much higher. This is because fewer people are getting tested during the holidays. He said that the real number of cases could be ""two or three times as high"" as the reported number. On Wednesday, Germany reported 205 Covid cases for every 100,000 people over seven days, which is the lowest number since November. He added that he expects the number of cases to increase quickly ""within a very short period of time."""
29,29_2,2,"On Tuesday Germany closed nightclubs and ordered organisers of sports events to hold them behind closed doors. It also limited private gatherings to 10 vaccinated people, or just two households if an unvaccinated person is present. The rules came on top of restrictions already hitting the unvaccinated, who are barred from shops, restaurants and cultural events. Lauterbach said the rules may have to be toughened further, as existing measures “will not be enough to prevent a significant rise in Omicron cases”. In Belgium, however, where case numbers are also relatively low, the government reversed course on Wednesday, allowing theatres and cinemas to reopen after a court suspended their closure. Meanwhile, other European countries are still grappling with the Delta variant. Poland reported 794 Covid-related deaths on Wednesday, the highest number in the fourth wave of the pandemic. The deputy health minister, Waldemar Kraska, said more than 75% of those who died were unvaccinated.","On Tuesday, Germany closed all nightclubs. They also told the people in charge of sports events that no audience could watch them. Germany also said that private meetings could only have 10 people who have been vaccinated. If someone at the meeting is not vaccinated, only two families can meet. These new rules are in addition to the rules that already affect people who are not vaccinated. They are not allowed to go to shops, restaurants, or cultural events.

Karl Lauterbach said that the rules might need to become stricter. He said that the current rules ""will not be enough to stop a big increase in Omicron cases.""

But in Belgium, the number of cases is not very high. Because of this, the government changed its mind on Wednesday. They said that theatres and cinemas could open again after a court stopped them from being closed.

At the same time, other countries in Europe are still having problems with the Delta variant. Poland said that 794 people died from Covid on Wednesday. This is the highest number in the fourth wave of the pandemic. Waldemar Kraska, who is in charge of health, said that more than 75% of the people who died were not vaccinated."
