original_index,chunk_id,chunk_index,text,b2_text
77,77_1,1,"Meanwhile, general online retailers benefited from a 52.5% hike in spending. Raheel Ahmed, Barclaycard’s head of consumer products, said: “2020 has accelerated many trends. E-commerce has seen huge growth, working from home has meant many are shopping more locally, and experiences within the home, such as virtual workouts, have become the norm.” Travel spending, including on airlines and travel agents, tumbled 61.1% in August and 63.1% in September, as coronavirus restrictions and quarantine rules took their toll. “Hopefully with a vaccine being rolled out in 2021 we will see green shoots for the most severely impacted sectors,” Ahmed said. “Having said that, some of the trends and changes we have seen in customer habits may be here to stay.”","Online shops that sell many different things did very well. People spent much more money there. The amount spent went up by 52.5%.

Raheel Ahmed works for Barclaycard. He said that 2020 changed many things very quickly.

Shopping online grew a lot. Many people worked from home. Because of this, they shopped more in their local areas. They also did things like exercise online at home. This became normal.

People did not spend as much money on travel. This includes flights and travel companies. Spending went down a lot in August (61.1%) and September (63.1%). This was because of the virus rules. People had to stay home or quarantine. This hurt the travel business.

Ahmed hopes things will get better in 2021. He said a vaccine might help. The businesses that were hurt the most could start to recover.

However, Ahmed also said that some changes might stay. The way people shop may have changed for good."
78,78_0,0,"The plus-size clothing brand Evans has been bought out of administration in a £23m deal that will result in the closure of all its stores and concessions with the potential loss of hundreds of jobs . The chain is the first part of Sir Philip Green’s Arcadia Group to be sold off, marking the beginning of the breakup of his fashion empire, which also includes Topshop, Dorothy Perkins, Burton and Miss Selfridge. City Chic Collective, an Australian retailer, plans to operate Evans, which made sales of £26m online and via wholesale last year, as an online-only brand. That will mean the closure of more than 100 Evans concessions and outlets within other Arcadia stores. Five standalone stores will permanently close with the loss of 25 jobs. The concessions and other outlets will not close immediately but hundreds of jobs are at risk at those outlets. Arcadia, which employs 13,000 people at about 500 outlets, collapsed into administration last month as high street lockdowns prompted by the coronavirus pandemic piled on pressure after years of flagging sales amid heavy competition from rivals such as Boohoo and Primark. Bids for all the brands are due to be filed on Monday, with Topshop expected to attract offers of up to £200m. Bidders are thought to include the online specialist Boohoo, the fashion and homewares group Next, and Authentic Brands, the owner of the US department store Barneys. Mike Ashley’s Frasers Group, formerly known as Sports Direct, is also thought to be interested in the smaller Arcadia brands. Administrators from Deloitte said on Monday there had been “significant expressions of interest for all brands”. They said they did not expect to provide a further update on the process until January. City Chic Collective said it had bought Evans as part of a plan to extend its portfolio of plus-size brands, which include City Chic and Hips &amp; Curves, into Europe. It operates in Australia, New Zealand and the US, where it bought the Avenue brand last year. The company already had a relationship with Evans, which has sold City Chic products via its website for the past five years. “Our vision has always been to lead a world of curves,” said Phil Ryan, the chief executive of City Chic Collective.","Evans is a shop that sells clothes for bigger people. It has been sold for 23 million pounds. This means all of the Evans shops will close. Many people may lose their jobs.

Evans was part of a bigger group of shops called Arcadia. The Arcadia group belongs to Sir Philip Green. Arcadia also owns Topshop, Dorothy Perkins, and other shops. Selling Evans is the first step in breaking up the Arcadia group.

A company from Australia called City Chic Collective is buying Evans. City Chic Collective will only sell Evans clothes online. Last year, Evans sold 26 million pounds worth of clothes online. Because Evans will only sell online, over 100 Evans shops inside other Arcadia stores will close. Five Evans shops that are separate will also close. 25 people will lose their jobs at these shops.

The other Evans shops inside Arcadia are not closing right away. But many people who work at these shops may lose their jobs soon.

Arcadia has 13,000 workers in about 500 shops. Arcadia had problems and could not pay its bills. This is because many shops had to close because of the coronavirus. Before the coronavirus, Arcadia was already selling less because other shops like Boohoo and Primark were selling better.

Other companies want to buy the other shops in the Arcadia group. Topshop could be sold for 200 million pounds. Some companies that want to buy Topshop are Boohoo, Next, and Authentic Brands. Mike Ashley's company, Frasers Group, may also want to buy some of the smaller shops.

Deloitte is helping to sell the Arcadia shops. They said that many companies want to buy them. They will give more news about the sales in January.

City Chic Collective wants to buy Evans to sell more clothes for bigger people in Europe. They already sell clothes in Australia, New Zealand, and the United States. They bought a brand called Avenue last year. City Chic Collective already worked with Evans. Evans sold City Chic clothes on its website for five years.

The boss of City Chic Collective, Phil Ryan, said they want to be the best at selling clothes for bigger people."
78,78_1,1,"“From modern fashion to casual apparel, intimates and footwear, designing fashion for the curvy woman that fits and flatters, is all we do.”",We make clothes. We design clothes for curvy women. We make different kinds of clothes. We make modern fashion clothes. We also make casual clothes. We make underwear and shoes too. Our clothes fit well. They make curvy women look good. That is our only job.
79,79_0,0,"Retail sales fell by 3.8% in November on the previous month as the coronavirus lockdown in England and restrictions elsewhere in the UK shut much of the high street. Ending a six-month run of rising sales, the figures revealed the impact of the pandemic on the sector as the infection rate increased across the country. A 19% fall in clothing sales followed the closure of most department stores and non-essential shops. A government message that workers should stay at home if they could caused car journeys to slump and petrol sales to follow suit, with a 16.6% decline. The only bright spot for retailers was an increase in the sale of household goods of 1.6% as shoppers went online to stock up for Christmas. Supermarkets and food stores increased sales by 3.1%. Analysts said it was no surprise the lockdown bolstered online shopping to a record total of 31.4% of all spending, after an increase of almost 75% since November 2019. The Office for National Statistics said 90% of businesses continued to trade in some form through the month, mostly via a click-and-collect service. But only 68.8% of department stores continued trading. Meanwhile, many online retailers reported a boom in sales, as they did during the UK-wide lockdown in spring, though heavy discounting helped to keep the tills ringing. The ONS said this week price-cutting by clothing retailers last month pushed UK inflation down to 0.3%, from 0.7% a month earlier. The Bank of England’s inflation target is 2%. Aled Patchett, the head of retail at Lloyds Bank, said: “November’s sales highlight once again the polarising effect of Covid-19 on retail. Sectors like grocery and homeware perform well – and should be expected to have a strong finish to the year – while others including big-name high street brands fall foul of significantly reduced footfall. “Despite most shoppers having wrapped up their Covid Christmas shopping online this year, shops – particularly in smaller towns – will be hoping that the vaccine rollout inspires greater consumer confidence in the new year as people return to city centres for both work and play.” In October, a 6.4% increase in online sales spurred a 1.2% rise in the total volume of retail spending, mainly driven by shoppers rushing to buy early Christmas presents before the second lockdown in England.","Shops sold less in November. Sales went down by 3.8% compared to the month before. This happened because of the coronavirus lockdown in England. There were also rules in other parts of the UK. These rules closed many shops.

Sales had been going up for six months. But now, the pandemic is affecting shops. More people were getting sick across the country.

Clothes shops sold 19% less than before. This is because most big shops and non-essential shops closed.

The government told people to work from home if they could. Because of this, fewer people used their cars. Petrol sales went down by 16.6%.

But some shops did well. Shops that sell things for the house sold 1.6% more. People were buying things online for Christmas. Supermarkets and food shops sold 3.1% more.

Experts said it was not surprising that online shopping increased. People shopped online a lot because of the lockdown. Online shopping was 31.4% of all spending. This is a record. It has gone up almost 75% since November 2019.

The Office for National Statistics said that most businesses were still open in some way. About 90% of businesses were open. They were mostly using a service where people could order online and pick up their items. But only 68.8% of big shops were still open.

Many online shops sold a lot. This also happened during the lockdown in spring. They had sales to get people to buy things.

The Office for National Statistics said that clothes shops had sales last month. This made prices go down. The UK inflation went down to 0.3%. It was 0.7% the month before. The Bank of England wants inflation to be 2%.

Aled Patchett works at Lloyds Bank. He said that the sales in November show how the coronavirus is affecting shops in different ways. Shops that sell food and things for the house are doing well. They should have a good end to the year. But other shops, like big name shops, are not doing well. This is because fewer people are going to the shops.

Most people bought their Christmas presents online this year because of the coronavirus. Shops hope that the vaccine will make people feel more confident. They hope that people will go back to city centers to work and have fun.

In October, online sales went up by 6.4%. This made total sales go up by 1.2%. This happened because people were buying Christmas presents early. They wanted to buy them before the second lockdown in England."
79,79_1,1,"Lee Lucas, the chief executive of the Fashion Retail Academy, which has partnerships with some of Britain’s biggest retailers including Marks &amp; Spencer and Next, said he was not surprised the November lockdown triggered a fall in clothing sales. “November is one the busiest months of the year for retailers, so this emergency measure by the government will have been directly responsible for the unusually high level of discounting currently in stores, with shops fighting for every consumer in the briefest of run-ups to Christmas.”","Lee Lucas is in charge of the Fashion Retail Academy. This school works with big shops like Marks & Spencer and Next. He said he knew that closing shops in November would make clothing sales go down.

November is usually a very busy month for shops. The government made a rule to close shops quickly. This made shops lower their prices a lot. They were trying hard to get people to buy things before Christmas. The time before Christmas was very short. So, shops had to compete for customers."
80,80_0,0,"The UK public’s appetite for eating out has plunged to its weakest since the spring amid growing evidence of the impact of the Omicron variant on the hospitality sector during its crucial pre-Christmas period. The number of seated diners fell by 14 percentage points in the week ending 20 December to 88% of the level in the same period of 2019, before the start of the pandemic, according to the weekly digest of flash economic indicators from the Office for National Statistics (ONS). Using data from the online restaurant booking site OpenTable and other sources, the ONS said Britons were eating out less and working from home more in response to rising infection rates and the government’s plan B measures. Amid widespread reports of bookings being cancelled, the drop in the number of diners in the latest week was the sharpest since early September and the lowest level since restaurants reopened indoors in England, Scotland and Wales in May after last winter’s lockdown. It was also the first time the weekly comparison with 2019 has dropped below 100% since May. Restaurants in London have been especially hard hit by Omicron, with the number of diners in the latest week falling 18 points to 57% of the level in the same period of 2019. In Manchester, despite an eight-point drop on the week, the number of diners stood at 104% of the level in the run-up to Christmas 2019. The ONS said the number of firms reporting staff working from home in the latest two weeks had risen by two points to 14%, with a marked impact on businesses reliant on consumers. Transactions at Pret a Manger sandwich outlets were lower in the week ending 16 December than in January 2020 in six of seven urban locations, with London again the most affected city. While trade in regional towns remained above pre-pandemic levels, sales in the capital dropped by 29 points to barely 50% of the January 2020 level. The ONS report showed retailers doing less badly than restaurants, with footfall in the latest week 81% of its 2019 level – a drop of only one percentage point. Credit and debt card payment purchases were up 4% on a year ago. Earlier this week, the chancellor, Rishi Sunak, announced an emergency £1bn package to help businesses struggling with the impact of Omicron.","People in the UK are not eating out as much. This is because of the Omicron virus. It is affecting restaurants and cafes. This is especially true before Christmas.

The number of people eating in restaurants went down. It went down by 14% in one week. This was compared to the same week in 2019. 2019 was before the virus started.

The Office for National Statistics (ONS) collects data. They use information from websites like OpenTable. The ONS said people are eating out less. They are also working from home more. This is because there are more virus cases. The government has also asked people to be careful.

Many people are cancelling their restaurant bookings. The drop in diners was the biggest since September. It was the lowest number since restaurants opened again. Restaurants had closed during the winter lockdown. This was in England, Scotland, and Wales. This is also the first time the number of diners is less than in 2019.

Restaurants in London are suffering the most. The number of diners went down a lot. Now, it is only 57% of what it was in 2019. In Manchester, the number of diners is higher than in 2019.

The ONS said more people are working from home. About 14% of companies said their staff are working from home. This is affecting businesses that need customers.

People are buying less from shops like Pret a Manger. In London, sales are much lower than before the virus. Sales in other towns are doing better. But London is affected the most.

Shops are doing better than restaurants. The number of people going to shops is 81% of what it was in 2019. People are using their credit and debit cards more than last year. It is up by 4%.

The government knows businesses are having problems. The Chancellor, Rishi Sunak, has announced money to help them. He will give £1 billion to businesses that are struggling because of Omicron."
80,80_1,1,"Meanwhile, analysts are warning that the economy is likely to contract in December even if restrictions in England remain unchanged. Andrew Goodwin, a UK economist at the consultancy firm Oxford Economics, said: “Though the government has opted to defer a decision on introducing further restrictions until after Christmas, it seems likely that a mix of greater consumer caution and reduced mobility will ensure that the UK’s GDP falls in December.”","Here's the rewritten text, focusing on simple language and B2 level comprehension:

Experts are looking at the economy. They think it might get smaller in December. This could happen even if England does not change the rules about what people can do.

Andrew Goodwin works for a company called Oxford Economics. He studies the UK economy. He said something important.

He thinks people will be more careful with their money. They may not go out as much. This means the UK's economy, which is called GDP, will likely go down in December.

The government has not decided if they will make new rules before Christmas. But even without new rules, the economy could still get worse. People being careful and not going out much can hurt the economy."
81,81_0,0,"Ikea has increased the price of its flat-pack furniture by up to 50%, blaming supply chain costs caused by Covid-19, in a move that will further stoke growing concern about the rising cost of living. After customers complained that prices appeared to have risen sharply after Christmas, the retailer said it was no longer able to absorb increased costs and was passing them on to consumers. An Ikea spokesperson tweeted: “Unfortunately, there has been a significant increase in costs across the supply chain, including in raw materials, transport and logistics. As this is still ongoing, it is necessary to increase prices across many of our products.” Archived versions of Ikea’s website from as recently as October showed significant price increases, including a Malm desk that has gone up from £99 to £150, a jump of more than 50%. A Jokkmokk table with four chairs is also up 50%, from £99 to £149, compared with earlier this year. A Hemnes daybed has gone up from £215 to £279, a 30% rise, while an Alex nine-drawer unit increased 35% from £85 to £115, according to archived versions of the Ikea website from earlier this year. A Kura children’s bed was up by 14% from £129 to £150, while Ikea’s Klippan sofa, one of the Swedish store’s most popular items, is £20 more expensive – a rise of 11% – at £199. Ikea confirmed that the company had raised prices across multiple countries and ranges. A spokesperson said: “Since the start of the pandemic, Ikea has managed to absorb the significant cost increases experienced across the supply chain while keeping prices as low and stable as we possibly can. Now, like many other retailers, we have had to raise our prices to mitigate the impact on our business. “Price increases vary but remain in line with what we are seeing globally at Ikea, which is approximately a 9% average increase across countries and the product range. Affordability remains at the heart of our business, and our focus will always be on continuing to offer quality, sustainable home furnishings at an affordable price for the many people.” Ikea warned earlier this year that prices would rise, citing factors including bottlenecks in shipping raw materials from Asia to Europe.","Ikea has made its furniture more expensive. Some items now cost up to 50% more. This is because of problems with getting materials and shipping them. These problems are linked to Covid-19. This makes people worry about the cost of things going up.

People noticed that prices at Ikea went up a lot after Christmas. Ikea said they could not pay for the extra costs themselves anymore. So, they are making customers pay more.

An Ikea person said that it costs more to get materials. It also costs more to move them around. Because of this, Ikea has to raise prices on many things.

Old versions of the Ikea website show that prices have gone up. For example, a Malm desk used to cost £99. Now it costs £150. That is a big increase.

A Jokkmokk table with four chairs also costs 50% more. It used to be £99, but now it is £149.

A Hemnes bed used to cost £215. Now it costs £279. That is a 30% increase. An Alex drawer unit went from £85 to £115.

A Kura bed for children now costs £150. It used to cost £129. The Klippan sofa is also more expensive. It now costs £199. It used to cost £20 less.

Ikea said that prices have gone up in many countries and on many products. They have tried to keep prices low during the Covid-19 pandemic. But now they have to raise prices. This is to protect their business.

The price increases are different for each item. But on average, prices have gone up about 9% across all countries and products. Ikea says they still want to sell good furniture at prices that people can afford.

Ikea said earlier that prices would probably go up. They said it was hard to get materials from Asia to Europe. This also made things more expensive."
81,81_1,1,"The wider furniture industry has suffered significant delays, with the online furniture retailer Made.com saying that up to £45m-worth of orders have been delayed. It blamed a profit warning on factory shutdowns in Vietnam, clogged ports and extended shipping times. Rising prices at Ikea come amid broader concern about the cost of living, after UK inflation hit a 10-year high of 5.1% in November. Soaring energy bills and rising taxes prompted 2022 to be dubbed the “year of the squeeze” by a thinktank report published this week.","The furniture business has problems. Many things are late.

Made.com is a shop that sells furniture online. They said that orders worth 45 million pounds are late. This is because factories in Vietnam closed. Also, the ports are full and ships take a long time. This made them warn that they might not make as much money as they thought.

Ikea is also raising prices. This is happening because things are costing more in general. The cost of living in the UK has gone up a lot. In November, it was the highest it has been in 10 years. It went up by 5.1%.

Energy bills are going up a lot. Taxes are also increasing. A report said that 2022 will be a hard year for people because of these costs. They called it the “year of the squeeze.”"
82,82_0,0,"The government is to hold emergency meetings with the bosses of the UK’s biggest energy suppliers, after providers warned on Thursday of a “national crisis” that could lead bills to increase by more than 50% to £2,000 a year. Kwasi Kwarteng, the business secretary, is to hold virtual meetings on Monday with energy suppliers, who are pushing the government to intervene to alleviate the unprecedented rises in consumers’ bills caused by soaring wholesale gas prices. The energy industry believes the crisis, during which more than 26 energy suppliers have gone bust at a cost of £1.8bn to date, could be made more manageable if the government axed the 5% VAT on bills imposed when the UK was part of the European Union. Other interventions the industry would like to see considered include extending fuel grants and moving green levies from consumers’ bills into taxation. Trade body Energy UK said on Thursday that consumers could expect their bills to soar by as much as 50% from 1 April. While wholesale prices continue to climb steeply, the UK’s price cap on energy bills stops companies from immediately passing those costs on to their customers. The price cap, set by the industry regulator, Ofgem, has been at a record £1,277 Since 1 October. Ofgem is expected to raise the cap significantly on 1 April. EDF has said the cap could hit £2,000 by next October, when the cap is reviewed again. Analysts at Investec believe the expected bill increase in April would add 1.8 percentage points to inflation next year. On Thursday, the shadow energy minister, Ed Miliband, called on the government to stop families being “clobbered” with the increased cost of heating and powering their homes, by removing VAT on bills for six months. Spain has cut energy taxes, while Germany has slashed green levies on household bills, designed to support the development of renewable energy. But Energy UK said measures like these would save less than £300, significantly less than the expected £600 rise in the average annual bill when the price cap goes up. One plan being formulated by the energy industry to would involve a government-administered loan scheme to spread the impact of the price increases over several years.","The government will have important meetings soon. They will talk to the leaders of the biggest energy companies in the UK. The energy companies said there is a big problem. This problem could make energy bills go up a lot. Bills might increase by more than 50%. This means some people could pay £2,000 each year.

Kwasi Kwarteng is in charge of business. He will talk to the energy companies online on Monday. The companies want the government to help. They want the government to stop the big increase in energy bills for people. The price of gas has gone up a lot. This is why bills are getting more expensive.

Many energy companies have closed. More than 26 companies have closed. This has cost £1.8 billion so far. The energy industry thinks the government could help. They want the government to stop charging VAT on energy bills. VAT is a tax of 5%. The UK had this tax when it was part of the European Union.

The energy industry has other ideas too. They want the government to give people more money to help with bills. They also want the government to pay for ""green things"" instead of people paying for them on their bills. ""Green things"" are things that help the environment.

Energy UK is a group that speaks for energy companies. They said that energy bills could go up a lot on April 1st. They could go up by 50%.

The price of gas is still going up. But there is a limit on how much energy companies can charge people. This limit is called a ""price cap."" The price cap stops companies from charging people too much right away. The price cap is set by Ofgem. Ofgem makes rules for the energy industry. The price cap has been £1,277 since October 1st. Ofgem will probably raise the price cap on April 1st.

EDF is an energy company. They think the price cap could be £2,000 by next October. The price cap is checked again in October.

Some experts think that the higher bills in April will make prices go up in general. This is called inflation. They think inflation will go up by 1.8% next year.

Ed Miliband is a politician. He wants the government to help families. He does not want families to pay much more for heating and electricity. He wants the government to stop charging VAT on energy bills for six months.

Spain has lowered taxes on energy. Germany has lowered the cost of ""green things"" on people's bills. These ""green things"" help make clean energy. But Energy UK said these changes would not save people much money. They would save less than £300. The average energy bill is expected to go up by £600.

The energy industry is thinking about a plan. In this plan, the government would give loans to energy companies. This would make the price increases happen slowly over several years."
82,82_1,1,"The plan would involve one or more commercial lenders – such as banks – covering the immediate cost of buying energy on wholesale markets at record prices, with a sum of at least £7bn. The loans would not require a government guarantee, but officials would be responsible for ensuring repayments. “We regularly engage with the energy industry and will continue to ensure that consumers are protected through the energy price cap, which is insulating millions from record global gas prices,” a government spokesperson said. “We also continue to support those most in need through our £500mhousehold support fund, the warm home discount and winter fuel payments.”","Here's the rewritten text at a B2 CEFR level:

Energy companies need money. They need to buy energy now. The price of energy is very high.

One idea is for banks to give them loans. These loans would help them buy energy. The amount of money needed is at least £7 billion.

The government would not promise to pay back the loans. But, government workers would make sure the banks get their money back.

A government person said they talk to energy companies often. They want to protect people from high energy prices. There is a limit on how much energy companies can charge. This helps many people.

The government also helps people who need money. They have a fund of £500 million. This fund helps people pay for heating. Some people also get money to help with heating in the winter."
83,83_0,0,"On Thursday the treasurer, Josh Frydenberg, gave a mid-year economic update predicting a solid economic bounceback from Covid restrictions. We’ve looked under the hood to see what the treasury’s crystal ball says is in store for the economy, what might go wrong, and how government finances will fare if they’re right. Forecasts The budget papers project the Australian economy will grow in real terms by 3.75% in 2021-22 and 3.5% in 2022-23, before easing back to 2.25% and 2.5% in the final two years of the forward projections. The unemployment rate is tipped to fall to 4.25% in that time. The treasury thinks Australians will be ambitious with their pay demands and bosses generous in a bid to keep workers, because wages growth is supposed to take off from 2.25% in 2021-22 to 3.25% in 2024-25. Inflation is projected to reach and stay at the mid-point of the reserve bank’s target range (2.5%) in 2022-23. Assumptions The treasury has assumed that with more than 80% of Australians aged 16 and above now vaccinated, rates will climb to more than 90%. So far so good. But the rest of the assumptions are … a little rosy. The treasury assumed lockdowns will no longer be required, with “most domestic activity restrictions” lifted by the start of 2022 and only basic density restrictions in place. There may be “temporary strengthening of activity restrictions” to contain localised outbreaks – but these short, sharp lockdown-like restrictions are assumed to have no material impact on the outlook. Remaining state border restrictions are assumed to be lifted by early 2022 and the Omicron variant “is not assumed to significantly alter current reopening plans or require a reimposition of widespread health and activity restrictions”. Migrants will start returning from 2022, with international students ready to go for the first semester of next year. What could go wrong In a word: Covid. If a new variant of concern emerges (beyond Omicron) requiring more significant health responses, the international border could be closed for another six months and public health orders and precautionary behaviour could drive down spending.","On Thursday, Josh Frydenberg spoke about the economy. He is the treasurer. He said the economy will get better after the Covid rules.

We looked at what the government thinks about the economy. We wanted to know what could happen. We also wanted to know if the government's plans will work.

The government thinks the economy will grow. It will grow by 3.75% this year. Next year, it will grow by 3.5%. After that, it will grow slower. In the last two years, it will grow by 2.25% and 2.5%.

The government thinks the unemployment rate will go down. It will go down to 4.25%.

The government also thinks people will want more money. Bosses will give them more money to keep them working. Wages will grow from 2.25% to 3.25% in a few years.

The government thinks prices will go up. This is called inflation. It will reach 2.5% in 2022-23. This is the middle of what the Reserve Bank wants.

The government is making some guesses. They think that most people will get vaccinated. More than 80% of people over 16 have already had the vaccine. The government thinks it will go up to 90%. This is good so far.

But other guesses might not be right. The government thinks there will be no more lockdowns. They think most rules will be gone by the start of 2022. There might be some small rules about how many people can be in a place.

They think there might be some short lockdowns if there are small outbreaks. But they think these lockdowns will not hurt the economy much.

The government thinks state borders will open soon. They also think the Omicron virus will not change the plans to open up. They don't think it will make them put rules back in place.

The government thinks people will start coming to Australia again in 2022. International students will be ready to come to school next year.

What could go wrong? The biggest problem is Covid. If a new virus comes, it could be bad. The borders might close again for six months. People might be scared and not spend money."
83,83_1,1,"The treasury projects this could mean 1% is shaved off gross domestic product in 2021-22, and unemployment is about 1% higher. The rebound would instead come in the second half of 2022. The papers also note that revenue assumptions and nominal GDP are also sensitive to changes in the iron ore price, with a US$10 fall shaving $3.9bn off GDP this year and $0.9bn off tax receipts next financial year. If the government has to pay higher interest rates on bonds, then debt could blow out by a further 5.4% of GDP by 2032. $16bn of mystery spending The budget papers reveal that there is about $16bn of mystery spending over the next four years, consisting of decisions taken but not announced, or measures for which the cost is not-for-publication. That’s more than 10 times the size of mystery spending last year. The papers make it impossible to calculate the size of the war chest for announcements to be made before the election, by mixing in a bunch of commercially sensitive spending items like vaccine purchases. But a treasury official in the lockup suggested it was about half and half … so, an $8bn war chest for the election. There will also be $940m more revenue collected due to decisions taken but not announced or not for publication measures. Debt and deficit For a government previously concerned with the debt and deficit disaster, there is still red as far as the eye can see. The deficit is tipped to be $99.2bn in 2021-22, an improvement of $7.4bn since the budget despite the Delta lockdowns. The deficit will still be $57.5bn in 2024-25 (or 2.3% of GDP), and only shrinks to 1.8% of GDP in 2031-32. Net debt is projected to be 30.6% of GDP at June 2022, rising to a peak of 37.4% in 2025, then down to 35.5% in 2032. The papers say that despite the economic recovery the government is sticking with the first plank of its budget plan – strong and sustained recovery – so don’t expect austerity measures to try to cut the debt and deficit.","Okay, here's a B2 level rewrite of the text, following your instructions:

The government thinks things might not be so good. The economy might grow less. They think the economy could grow 1% less than expected in 2021 and 2022. Also, more people might lose their jobs. About 1% more people could be unemployed. The economy might get better again in the second half of 2022.

The government also makes money from iron ore. If the price of iron ore goes down, the government will have less money. If the price goes down by $10, the economy will lose $3.9 billion this year. Next year, the government will get $0.9 billion less in taxes.

The government borrows money by selling bonds. If the government has to pay more interest on these bonds, the country's debt could get much bigger. The debt could increase by 5.4% of the total economy by 2032.

The budget papers show some spending that is not explained. There is $16 billion of spending that is secret. This money is for things the government has decided to do, but they have not told anyone yet. Or, they do not want to say how much these things cost. This secret spending is much bigger than last year. It is more than ten times bigger.

It is hard to know how much money the government has for announcements before the election. This is because they have mixed secret spending with things that are private. For example, they are buying vaccines. However, someone from the government said that about half of the $16 billion is for the election. So, they might have $8 billion to spend before the election.

The government will also get more money. They will get $940 million more because of decisions they have made. But they have not told anyone about these decisions.

The government used to worry a lot about debt. But now, the country is still losing money. The government will lose $99.2 billion in 2021 and 2022. This is better than they thought, because of the Delta lockdowns. In 2024 and 2025, the government will still lose $57.5 billion. This is 2.3% of the total economy. In 2031 and 2032, they will still be losing 1.8% of the total economy.

The country's debt is also going up. It will be 30.6% of the total economy in June 2022. It will go up to 37.4% in 2025. Then, it will go down to 35.5% in 2032.

The government says the economy is getting better. But they will still follow their plan to help the economy grow. So, they will not cut spending to reduce the debt."
84,84_0,0,"Britons are many times more likely to have experienced shortages of food and fuel than people in half a dozen EU member states, according to a poll. Global supply chain problems prompted by the pandemic have disrupted the international trade network since the summer, with transport backlogs combining with labour shortages to create scarcities of various goods around the world. The government has argued that the shortages are part of a worldwide pattern and no worse in the UK than elsewhere, although logistics experts and other professionals – particularly in the food sector - have said the problems are amplified in Britain by a shortage of east European workers, including drivers, since Brexit. The YouGov poll showed residents of the UK were multiple times more likely to have experienced, or to know people who have experienced, shortages of food and fuel than people in France, Germany, Spain, Italy, Sweden and Denmark, and somewhat more likely to have experienced them than those in the US. Asked in early December whether they had personally experienced any scarcity of foodstuffs in recent weeks, 56% of respondents in the UK said yes, while 9% said they had not personally experienced any but knew people who had. The corresponding figures in the US were 49% and 10%, but in continental Europe, the proportion of people who said they had been personally affected was between three and nine times lower: 18% in Germany, 16% in France, 12% in Sweden, 8% in Denmark, 7% and 6% in Italy. The proportion saying they knew people who had experienced food shortages ranged from 13% in France to 8% in Denmark and Italy – where 58% of respondents said they were not even aware that supply chain problems had led to food shortages. The UK was also the only country where substantial numbers of people said they had experienced fuel shortages in recent weeks, since the crisis in September and October. One in three Britons (33%) said they had personally experienced a recent scarcity of fuel, compared with no more than 10% in any other country. Only 8% of German respondents, 7% of those in France and 5% of those in Italy said they had been personally experienced fuel scarcity, with 37%, 38% and 53% respectively saying they had not even heard of the issue – compared with just 11% of respondents in Britain.","A survey showed that people in the UK had more problems getting food and fuel. This was compared to people in some countries in Europe.

The COVID-19 pandemic caused problems with global trade. It was hard to move goods around the world. There were not enough workers, and things were delayed. This caused a shortage of some things.

The UK government said that other countries also had these shortages. But some experts said the UK had more problems. They said that after Brexit, there were not enough workers from Eastern Europe, like drivers.

The survey asked people if they had problems getting food and fuel. Many more people in the UK said yes, compared to people in France, Germany, Spain, Italy, Sweden and Denmark. More people in the UK also had problems compared to people in the US.

In the UK, 56% of people said they had trouble getting food. Another 9% said they did not, but they knew people who did.

In the US, 49% of people had problems, and 10% knew people who did.

But in Europe, fewer people had problems. Only 18% in Germany, 16% in France, 12% in Sweden, 8% in Denmark, 7% in Spain, and 6% in Italy had problems getting food.

Some people in Europe did not even know there was a problem. For example, 58% of people in Italy did not know about food shortages.

The UK also had problems with fuel. One in three people in the UK (33%) said they had trouble getting fuel. This happened after problems in September and October.

In other countries, much fewer people had problems. Only 8% in Germany, 7% in France, and 5% in Italy had trouble getting fuel. Many people in these countries did not even know about the fuel problem. 37% in Germany, 38% in France and 53% in Italy did not know about it. Only 11% of people in the UK did not know about the fuel problem."
