original_index,chunk_id,chunk_index,text,b1_text
63,63_1,1,"Online retailers are not immune to the slowdown, with the number in trouble up by 65% in the past three years, to more than 9,000.","Here's the rewritten text at a CEFR B1 level:

Shops on the internet are also having problems. The number of online shops with problems has gone up a lot. It went up by 65% in the last three years. Now, more than 9,000 online shops are in trouble."
64,64_0,0,"The Bank of England restructured its security department and lost multiple senior employees in charge of protecting some of Britain’s most critical financial infrastructure shortly before it suffered a major breach, the Observer can reveal. After the central bank admitted that hedge funds had gained early access to its market-moving press conferences via a backup audio feed, multiple former employees contacted the Observer to warn that the Bank was struggling with the departure of key staff responsible for protecting it against external threats. The sources said at least 20 of the Bank’s staff tasked with information security had left or been reassigned elsewhere within the bank within the past year, raising questions over the protection of the nation’s payment systems and other critical infrastructure vital for the British financial system. The Observer was able to verify 13 of these departures using information from social media and other sources. The revelations come at a sensitive time for the Bank as it prepares for the handover of power in March from Mark Carney, the outgoing governor, to Andrew Bailey, the current chief executive of the Financial Conduct Authority. Threadneedle Street has also played a central role in efforts to improve the safety and integrity of the financial system since the 2008 banking collapse, including warning the industry to improve its cyber and information security operations. It is responsible for key parts of the nation’s critical infrastructure, including the payments systems that carry every bank transfer made in Britain, the wages of millions of people, cheques, and payments between businesses of all sizes. On an average day in 2018, the Bank’s real-time gross settlement system (RTGS) settled transactions worth £651bn. According to the former employees, the Bank’s chief information security officer and two deputies have left in the past year. Multiple former employees described the organisation as beset by budget cuts before Carney’s departure, against a backdrop of concerns over cost efficiency. They said there were problems with staffing given the departures and low staff morale. Much of the disquiet stemmed from a move to dismantle the Bank’s “security and privacy” directorate, the people said. The team, part of the central services division, previously had oversight over cyber, personnel and physical security matters, as well as privacy. Staff and responsibilities were instead spread across other parts of the organisation.","The Bank of England changed its security team. Some important people who protected the Bank left their jobs. This happened before a big problem at the Bank. The Observer newspaper found out about this.

The Bank said that some companies got important news early. These companies were called hedge funds. They heard the news from a secret audio system.

After this, some former workers told the Observer about problems at the Bank. They said the Bank was having trouble because important people left. These people were in charge of keeping the Bank safe.

The former workers said that at least 20 people who worked on security left or moved to other jobs in the Bank. This happened in the last year. People are worried about how safe Britain's money systems are.

The Observer checked and found that 13 people had left. They used information from the internet to do this.

This news is coming at a bad time. The leader of the Bank, Mark Carney, is leaving in March. Andrew Bailey will be the new leader.

The Bank of England is important for keeping the money system safe. It has been trying to make the financial system safer since 2008. It told other banks to make their computer systems safer.

The Bank is in charge of important things, like the system that moves money between banks. This system pays people's wages and helps businesses pay each other.

In 2018, this system moved about £651 billion every day.

The former workers said that the person in charge of computer security and two helpers left in the last year.

The former workers also said the Bank had less money to spend before Mark Carney left. They said it was hard to find enough workers because people were leaving and did not feel happy at work.

Many problems started when the Bank got rid of a special team. This team was called ""security and privacy."" They looked after computer security, people's safety, and keeping things private. Now, these jobs are done by different people in the Bank."
64,64_1,1,"It is understood that many of the people now sit under the Bank’s technology, security and risk directorates, in a move designed to make the organisation safer. The Bank has about 70 cybersecurity professionals. A Bank of England spokeswoman said: “The Bank operates the highest standard of information security and is confident in our ability to recognise cyber threats and defend our systems appropriately. Earlier this year, the Bank completed a review of its central services target operating model and, as part of that, reinforced the arrangements for first- and second-line information security. This change was fully supported by the Bank’s audit and risk committee.” The Bank admitted late on Wednesday night that it had suffered a security breach, with a provider of a backup audio feed of the governor’s market-sensitive press conferences selling early access to unnamed investors without its knowledge. Those investors could have used the few seconds’ advantage to profit. It was alerted to the breach by the Times newspaper, conducted a rapid internal investigation and passed the matter to the FCA. The City watchdog has confirmed it is investigating the issue, and it is understood that Bailey will recuse himself from all discussions of the matter to avoid any suggestion of a conflict of interest. The Bank’s chief operating officer, Joanna Place, is the most senior manager responsible for physical and information security, and faced calls to resign from a former member of the Bank’s monetary policy committee, Danny Blanchflower, following the breach. Place, who was appointed in July 2017, reports directly to the governor, and has an equal status to the Bank’s deputy governors. Multiple sources said the Bank was under pressure to cut the budget of the central services division, which was managed by Place. They said the government spending watchdog, the National Audit Office, warned in December 2018 that the Bank needed to deliver better value for money. Place told the Commons’ public accounts committee in January that the Bank did not “have any gaps in cybersecurity”. However, her chief information security officer, Cameron “Buck” Rogers, resigned little over a month later. Multiple other security experts followed him. A spokeswoman for the Bank said Rogers resigned on 23 February and that Place was not aware he was going to quit when she gave evidence on 21 January.","Many people now work for the Bank in the technology, security, and risk areas. This is to make the Bank safer. The Bank has about 70 people who work on computer security.

A person from the Bank of England said that the Bank has very good information security. She said they can find computer problems and protect their systems.

Earlier this year, the Bank looked at how it works. They made the information security better. The Bank's audit and risk group agreed with this change.

The Bank said that there was a security problem. A company that gave a backup audio of the governor's talks sold early access to some people. The Bank did not know about this. These people could use this early access to make money.

The Times newspaper told the Bank about the problem. The Bank quickly checked what happened. Then they told the FCA about it. The FCA is checking the problem.

Someone said that Andrew Bailey will not be part of any talks about this. This is to make sure there is no problem with what he does.

Joanna Place is in charge of security at the Bank. Someone who used to work at the Bank, Danny Blanchflower, said she should quit her job after the security problem. Joanna Place started her job in 2017. She tells the governor what is happening. She is as important as the deputy governors.

Some people said that the Bank needed to spend less money on central services. Joanna Place was in charge of this. The National Audit Office said in 2018 that the Bank needed to be careful with money.

Joanna Place told a group of people that the Bank was safe from computer problems. But her chief information security officer, Cameron ""Buck"" Rogers, quit his job a little later. Other security experts also quit.

A person from the Bank said that Rogers quit on February 23. She said that Joanna Place did not know he was going to quit when she talked to the group of people on January 21."
64,64_2,2,"At the hearing, Meg Hillier, the Labour chair of the committee, expressed surprise at Place’s answer, given the difficulties other public-sector organisations had with recruiting and retaining cyber security staff, and asked again if there were any vacancies. Place responded: “Offhand, I do not know whether we have any vacancies, but we do not have a problem with recruiting and we do not have a problem with retention in cyber, either.” There was widespread unease within the Bank following her testimony, multiple sources said, and in the months after her appearance the cybersecurity function suffered the outflow of staff. The public sector struggles to retain staff in cybersecurity roles because of intense competition from the higher-paying private sector. However, the reputation of the Bank and its important role in protecting financial stability are attractive for potential candidates, and the sources said they believed it was in the public interest to shed light on the problems it was facing. A Bank of England spokesperson said: “The incident relating to the misuse of a backup audio feed from the Bank’s press conferences by a third-party supplier, which the Bank has referred to the Financial Conduct Authority for further investigation, was not a cyber security issue.”","Here is the rewritten text at a CEFR B1 level:

Meg Hillier was at a meeting. She is the leader of a group called Labour committee. She was surprised by what someone named Place said.

Other groups that work for the government have problems. They can't find or keep people who work in cyber security. Meg asked Place again if they had any jobs open.

Place said she did not know if there were jobs open. But she said they did not have trouble finding people for cyber security. And she said people did not leave their cyber security jobs.

Many people at the Bank were worried after what Place said. Some people said that many cyber security workers left the Bank after she spoke.

It is hard for the government to keep cyber security workers. Companies that are not part of the government pay more money.

But the Bank is famous. It helps to keep money safe. So, some people want to work there. The people who spoke up thought it was important to talk about the Bank's problems.

Someone from the Bank of England said something else. They said that a company used a secret recording from the Bank's news events. The Bank told the Financial Conduct Authority to look into this. The Bank said this problem was not about cyber security."
65,65_0,0,"UK high streets have shed more than 140,000 jobs this year as store closures and retail failures made 2019 one of the most challenging years in a generation. More than 2,750 jobs were lost every week, according to a detailed analysis by the Centre for Retail Research (CRR) published today. It predicts the picture will worsen in 2020, unless the government intervenes, with high business rates one of the factors blamed for accelerating chain store closures. Prof Joshua Bamfield, the CRR’s director, said retail was in crisis owing to high costs, low levels of profitability and sales moving online. “These problems are felt by most businesses operating from physical stores in high streets or shopping malls,” Bamfield said. “The low growth in consumer spending since 2015 has meant that the growth in online sales has come at the expense of the high street.” The CRR said 38,100 of the jobs lost this year were down to retail chains going bust with Karen Millen and Coast among 2019’s high profile casualties. Another 26,500 roles were shed through company voluntary arrangements (CVAs), a controversial insolvency procedure that has been used by the likes of Sir Philip Green’s Arcadia group and Debenhams to shed loss-making stores. Another 78,600 jobs were axed through cost-cutting programmes by large retailers or small shops simply shutting for good. Marks &amp; Spencer is among the big names closing stores while House of Fraser, which is part of Mike Ashley’s Frasers Group, has also been shutting outlets. A total of 143,100 jobs were lost in 2019, according to CRR’s calculations, up by more than a fifth on 2018’s 117,400. The CRR also calculated that 16,073 shops closed around the UK in 2019, or around 61 every working day. That was an increase on the 14,583 shops which closed in 2018. A separate study looking at how the UK labour market had changed over the past decade said the rise of online shopping had eliminated 289,000 “traditional” high street roles. Eight out of 10 of these entry-level retail jobs – positions like sales assistant and checkout operator – were held by women, according to the RSA Future Work Centre.","Shops in the UK are losing many jobs.
This year, more than 140,000 people lost their jobs in shops.
Many shops are closing.
This makes 2019 a bad year for shops.
A group called the Centre for Retail Research (CRR) studied this.
They said that more than 2,750 jobs were lost each week.
They think things will get worse in 2020.
The government might need to help.
One problem is that shops have to pay a lot of money to the government. This is called business rates.
These high costs make shops close faster.

Professor Joshua Bamfield works at the CRR.
He said that shops are in trouble.
They have to pay a lot of money.
They do not make much profit.
More people are buying things online.
Professor Bamfield said that this is a problem for shops in towns and shopping centers.
People are not spending much money in shops.
More people are buying things online instead.

The CRR said that 38,100 jobs were lost because some big shops closed down.
Karen Millen and Coast are some of the shops that closed in 2019.
Another 26,500 jobs were lost because of something called CVAs.
A CVA is when a company tries to save money by closing shops.
Some big companies like Arcadia and Debenhams used CVAs.
Another 78,600 jobs were lost because shops tried to save money.
Some small shops just closed completely.
Marks & Spencer is closing some shops.
House of Fraser is also closing shops.

In 2019, 143,100 jobs were lost.
This is more than in 2018.
In 2018, 117,400 jobs were lost.
The CRR also said that 16,073 shops closed in 2019.
That is about 61 shops every day.
In 2018, 14,583 shops closed.

Another study looked at jobs in the UK.
It said that online shopping has taken away 289,000 jobs in shops.
These jobs are for people who are starting to work.
They are jobs like helping customers and working at the till.
Women had eight out of ten of these jobs.
This information comes from the RSA Future Work Centre."
65,65_1,1,"The thinktank is part of the Royal Society for the encouragement of Arts, Manufactures and Commerce, the charity run by Matthew Taylor who authored a gig economy review for Theresa May when she was prime minister. Alan Lockey, who heads the thinktank, said: “The carnage on the high street has hollowed out many jobs traditionally held by women, but areas of growth related to e-commerce, such as van driving, are going more to men. This is having a profound effect on individuals, families and society.” Today one in every five pounds spent at the shops is online – more than double the level at the start of the decade. The resulting shift in labour markets are stark. There are now 166,000 fewer check-out staff, shelf fillers and sales assistants than at the start of the 2010s, according to RSA’s analysis of official employment data, while the pool of bank and post office clerks has shrunk by 65,000 as branches closed. By comparison there are 102,000 more van drivers and 161,000 more administration roles. Lockey said the decline of the high street was the most dramatic factor affecting the UK’s jobs landscape, even though austerity, which had eliminated 109,000 public sector administrators, also loomed large. Despite the reckoning taking place the retail sector remains the UK’s biggest private sector employer with a workforce of around 3 million. Its decline contrasts with a wider picture showing record levels of employment as former shop workers find alternative work in restaurants, hotels and as care workers. The RSA study showed a near 78,000 rise in the number of care workers. “The employment figures show that over the last decade the economy has been good at creating jobs but low skilled workers in the retail sector have been pushed from pillar to post. The alternative jobs they are getting are often low paid and do not provide good security, leading to working poverty,” Lockey added. The important Christmas trading period appears to have brought little respite for struggling retail chains. Trading during November and December was marred by heavy discounting as stores sought to tempt out shoppers put off by the uncertainty around Brexit and the 12 December general election. The post-Christmas sales got off to a disappointing start too, attracting smaller crowds than in previous years.","This group studies important things. It is part of a bigger group called the Royal Society. This group helps with arts, factories, and business. Matthew Taylor runs this group. He wrote a report about the gig economy for Theresa May when she was the leader of the country.

Alan Lockey is the boss of the study group. He said that many shops are closing. This means that women are losing jobs. But new jobs are being created because of online shopping. For example, there are more van drivers. But men are getting these jobs more often than women. This is bad for people, families, and the country.

Now, people spend more money online. They spend twice as much as they did ten years ago. This has changed the job market a lot.

There are fewer people working as check-out staff, shelf fillers, and sales assistants. There are 166,000 fewer of these jobs than ten years ago. Also, 65,000 fewer people work in banks and post offices because many branches have closed.

But there are more van drivers. There are 102,000 more van drivers now. Also, there are 161,000 more jobs in administration.

Alan Lockey said that shops closing is the biggest problem for jobs in the UK. The government also cut money, which caused 109,000 public sector jobs to be lost.

Even though many shops are closing, the retail business is still the biggest employer in the UK. About 3 million people work in retail.

Even though retail is doing badly, there are many jobs in the UK. People who used to work in shops are finding jobs in other places. They are working in restaurants, hotels, and as care workers. The study showed that there are almost 78,000 more care workers.

Alan Lockey said that the economy has made many jobs in the last ten years. But people with less skills who worked in shops are having trouble. The new jobs they are getting often do not pay well and are not secure. This means that they are working but still poor.

Shops hoped to make a lot of money during Christmas. But it was not a good time for them. They had to give big discounts to get people to shop. People were worried about Brexit and the election. The sales after Christmas were not very good either. Not many people came to the shops."
66,66_0,0,"The embattled US aircraft maker Boeing has reportedly sent US regulators “troubling communications” related to the development of the 737 MAX – on the same day that the CEO, Dennis Muilenburg, was forced to step aside. According to a senior Boeing executive, the documents include new messages from Mark Forkner, a senior company test pilot who complained of “egregious” erratic behavior in flight simulator tests of Boeing’s MCAS anti-stall system, and referred to “Jedi mind tricks” to persuade regulators to approve the plane. The executive, speaking on condition of anonymity, told the Seattle Times that the Forkner communications contain the same kind of “trash talking” about Federal Aviation Authority (FAA) regulators as the earlier messages released in October. The release is likely to deepen the sense of crisis enveloping Boeing, which has taken more than $8bn in costs and lost more than 20% of its market value since the 737 variant was grounded in March following two crashes. Last week, the company said it would temporarily halt production of the troubled jet. Forkner, meanwhile, has reportedly hired his own criminal defense lawyers and invoked his fifth amendment right against self-incrimination to avoid turning over records to the US Department of Justice, which has opened a criminal inquiry into the company’s handling of the 737 Max’s development. It was Forkner who requested that information about MCAS be omitted from flight manuals and pilot training, rendering the pilots of both the doomed Lion Air and Ethiopian flights helpless when the system kicked in, pushing the plane’s nose down repeatedly until they ultimately lost control. But the timing of the latest information release is likely to increase anger surrounding Boeing’s handling of the crisis, even as a new CEO, David Calhoun, takes the reins early next year. In a statement released on Monday, Boeing said that under the “new leadership”, Boeing “will operate with a renewed commitment to full transparency, including effective and proactive communication with the FAA, other global regulators and its customers”. But the latest drop of documents could complicate those intentions, and further challenge its relationship with regulators.","Boeing is an airplane company in the US. They are having problems with their 737 MAX plane.

Boeing sent some papers to US people who check planes. These papers are not good.

At the same time, the boss of Boeing, Dennis Muilenburg, had to leave his job.

A person who works at Boeing said the papers have messages from Mark Forkner. He is a pilot who tests planes.

Mark Forkner said the 737 MAX plane was not working well in tests. He talked about a system that stops the plane from falling down. This system is called MCAS.

Mark Forkner said he used ""tricks"" to make the people who check planes say the plane was okay.

The person who works at Boeing did not want to say their name. They said Mark Forkner made fun of the people who check planes. He did the same thing in messages before.

These new papers make the problems at Boeing worse. The company has lost a lot of money because of the 737 MAX. The plane stopped flying in March after two planes crashed.

Boeing said they will stop making the 737 MAX for a while.

Mark Forkner has hired lawyers. He does not want to give papers to the US government. The government is checking if Boeing did something wrong with the 737 MAX.

Mark Forkner asked for information about the MCAS system to not be in the books for pilots. This made it hard for the pilots when the system started working on the planes that crashed. The system pushed the plane down, and the pilots could not stop it.

The new papers make people even more angry at Boeing. A new boss, David Calhoun, will start next year.

Boeing said they will be open and honest with everyone. They will talk to the people who check planes and other important people.

But these new papers could make things harder for Boeing. It might make it harder for them to work with the people who check planes."
66,66_1,1,"The aerospace giant already angered the FAA by failing to turn over the Forkner messages for eight months because of the criminal investigation into how the plane was originally approved for service. “The FAA is also disappointed that Boeing did not bring this document to our attention immediately upon its discovery,” the regulator said in a statement on 18 October. The regulator was also reportedly further vexed by Muilenburg’s predictions that the 737 Max would imminently be cleared to return to service, which it regarded as placing pressure on the agency to approve Boeing’s MCAS software fix even as it was taking a hit to its reputation for being too cozy with the plane maker. Last month, Muilenburg was reportedly called to a meeting in Washington with the FAA administrator, Steve Dickson, and dressed down for applying perceived pressure on the regulator. An internal FAA memo written by Dickson and reviewed by the Wall Street Journal, said the FAA would not work to any schedule. Separately, it signaled it would not allow the Max to fly again until 2020. Muilenburg’s efforts to take responsibility for the 737 debacle, and to apologize for its tragic consequences, fell flat with lawmakers, the public and grieving families, costing him his job. During congressional testimony, Muilenburg offered muddled responses to lawmaker’s demands for clarity on the development and approval of the 737 Max, and why it had not been immediately grounded after the first crash in Indonesia. “You’re not trying to Jedi mind-trick us here today on this committee?” the Democrat Dina Titus challenged. Still, Muilenburg, 55, is in line to receive $26.5m in cash and stock as part of his exit package. His payout could reach as high as $58.5m, depending on how it is structured, according to an SEC filing, including a pension of $807,000 annually and Boeing stock worth another $13.3m. In a statement on Monday, Boeing’s board said it had decided that “a change in leadership” was necessary to restore confidence. But it chose not to fire the executive, allowing him to keep his pay package and saving Boeing from the impression its most senior executive had done something wrong.","A big airplane company made the FAA angry. The FAA is in charge of airplane safety. The company did not give the FAA some messages for a long time. It took eight months. The messages were about how the airplane was first approved. There was a criminal investigation about this.

The FAA said they were not happy. Boeing did not tell them about the messages right away. They found the messages, but did not tell the FAA.

The FAA was also upset about something else. The company's boss, Muilenburg, said the 737 Max airplane would fly again soon. The FAA thought he was trying to make them hurry. They did not want to approve the airplane too fast. They wanted to check the new software. Some people thought the FAA was too friendly with the airplane company. This made the FAA look bad.

Last month, Muilenburg met with the FAA boss. The FAA boss, Steve Dickson, was not happy with Muilenburg. He thought Muilenburg was trying to make the FAA hurry.

An FAA paper said the FAA would not hurry. The FAA said the 737 Max would not fly again until 2020.

Muilenburg said he was sorry about the 737 problems. Many people died in crashes. But people did not believe him. They did not like what he said. This made him lose his job.

He talked to people in Congress. They asked him about the 737 Max. They wanted to know why it was not stopped from flying after the first crash. They thought he was not giving clear answers. One person asked if he was trying to trick them.

Muilenburg is 55 years old. He will get money and stocks when he leaves the company. It could be about $26.5 million. It could even be $58.5 million. He will also get money every year from his pension.

Boeing said they needed a new leader. They wanted people to trust them again. But they did not fire Muilenburg. He can keep his money. This makes it look like he did not do anything wrong."
66,66_2,2,"But according to subsequent reports, it was not just the handling of 737 Max crisis or squabbles with the FAA that ultimately doomed Muilenburg. Last week, a high-profile launch of Boeing’s space capsule went awry.","Okay, here's the rewritten text at CEFR B1 level:

Boeing had problems. The way they dealt with the 737 Max plane was not good. They also argued with the FAA. The FAA is the group that makes rules for planes.

Later, we heard more reasons why the boss of Boeing lost his job. Last week, Boeing tried to send a capsule into space. It was a very important event. But the launch did not go as planned. It went wrong."
67,67_0,0,"The Chinese proverb is “be careful what you wish for”. My own adapted version is “be careful what you vote for”. I make no apology for having devoted so many columns to what on Thursday became the lost cause of Remain. The pro-European cause in this country has, alas, suffered from a colossal failure of leadership. The failure to make the case for our EU membership goes back a long way, as does the drip-drip of the vile anti-European campaign in the Murdoch press, and the obvious suspects in other sections of the media. The sequence of events was well brought out in Denis MacShane’s prophetic book Brexit – How Britain Will Leave Europe in 2015. (What lies in store is outlined both in MacShane’s latest volume, Brexiternity, and Sir Ivan Rogers’s recent magisterial lecture at Glasgow University.) As MacShane wrote in 2015: “The referendum on Europe is not on the benefits or cost of EU membership, but a wider protest about economic and social change which appears inside Britain to produce as many losers as winners.” It was always easy to blame “Brussels” for policies that became controversial, even when those policies were initiated by successive UK governments themselves. One of the leading perpetrators of lies about Europe was, of course, the Telegraph’s former Brussels correspondent himself: Boris Johnson. Johnson is such a master of what his putative hero Winston Churchill called “terminological inexactitudes” that nothing he claimed during the campaign or the morning of his victory can be taken at face value. “One-nation Conservatism”? Governing for the interests of those northerners who have “lent him their votes”? Pull the other one! How does that compare with his plans for deregulation, closer alignment with Trump’s America, and the opportunities for profiting from Brexit to which his financial backers look forward? As Rogers said in his Glasgow lecture, Johnson’s claim that we will “not suffer any downside in terms of market access into easily our biggest market for goods and services … is clearly untrue. It does not get any truer through endless repetition.” The nation has been the victim of a gigantic con trick on the part of the Leave campaign.","It's like an old saying: ""Think carefully about what you want."" I also think we should be careful about who we vote for.

I have written a lot about why I wanted Britain to stay in the European Union. I am sorry that this did not happen.

The people who wanted Britain to stay in the EU did not do a good job. They did not explain why it was good for the country.

For a long time, some newspapers and other media have said bad things about the EU. They slowly made people think that the EU was bad.

Denis MacShane wrote a book in 2015 called ""Brexit."" It said how Britain would leave Europe. He also wrote another book called ""Brexiternity."" And Ivan Rogers gave a speech about it. These books and speeches tell us what might happen now.

MacShane wrote that the vote about Europe was not just about money. It was about people being unhappy with changes in the country. Some people felt like they were losing out.

It was easy to blame the EU for problems. But sometimes, the British government made those problems.

Boris Johnson used to work for a newspaper in Brussels. He often said things that were not true about Europe. He is very good at saying things that sound good, but are not really correct.

We cannot believe everything Johnson said during the campaign or after he won.

He says he wants to help everyone in the country. He says he wants to help people in the north who voted for him. But he also wants to make changes that will help rich people and make closer ties with America. His rich friends are happy about Brexit because they can make money from it.

Rogers said that Johnson is wrong when he says that Britain will not have any problems selling things to Europe after Brexit. Just saying it over and over does not make it true.

The people who wanted Britain to leave the EU tricked the country. They told people things that were not true."
67,67_1,1,"The nonsensical propaganda about “getting Brexit done” was finally too much for the counsellor in the British embassy in Washington who resigned recently because she could no longer face peddling a misleading line. But back to failures of leadership: Jeremy Corbyn’s failure was on an epic scale. Reputedly a Leaver himself, he made a huge mistake in thinking that, by equivocating over the referendum, he could somehow please those supposedly natural Labour voters in the Midlands and the north who had voted Leave in the referendum. The election showed that too many of them merely laughed in his face. It seems that the election was also a referendum on Corbyn. There has been, and will continue to be, endless speculation about the reasons why the electorate distrusted him even more than Johnson. But historically there seems to me a simple, fundamental cause, whatever the deficiencies in Corbyn personally. In the early 1980s the sensible centre of the Labour party fought the extreme left – then known as the Militant Tendency, not Momentum – and saw them off. The late Denis Healey played a crucial role, as did Neil Kinnock and Roy Hattersley. And the moderate left in Britain and continental Europe watched the failure of President Mitterrand’s experiment with “socialism in one country” between 1981 and 1983 and learned the lesson. Among those who learned the lesson was Mitterrand himself. Tony Blair and Gordon Brown also took note. Alas, this time the extreme left captured the Labour party, with the results we now see. For reasons that I fail to understand, Corbyn and his allies, such as Seumas Milne, believe that the EU is some kind of capitalist conspiracy. Despite the many doubts about Corbyn himself, if he had not equivocated and campaigned vigorously in favour of Remain and a referendum with no ifs or buts, there might well have been a hung parliament and deals which could have contained Corbyn’s wilder plans. Also, the hapless Jo Swinson should not have made the strategic mistake of ruling out the second referendum her party had previously espoused. However, we are where we are.","A woman worked at the British embassy in America. She had to tell people about Brexit. Brexit was a plan for Britain to leave the European Union.

The woman thought the things she had to say about Brexit were not true. She did not want to say things that were not true. So, she quit her job.

Someone named Jeremy Corbyn was a leader in Britain. He made big mistakes. Some people said he wanted Britain to leave the European Union.

There was a vote about leaving the European Union. Corbyn did not say clearly what he thought. He thought this would make people happy. He wanted people in some parts of Britain to like him. These people had voted to leave the European Union.

But these people did not like Corbyn. They did not trust him. The election was also about Corbyn. People did not trust him more than another leader named Johnson.

Why did people not trust Corbyn? This happened before. In the 1980s, some people in the Labour party were too extreme. Other people in the Labour party fought against them. They won.

Some leaders in Britain learned a lesson. The leader of France, Mitterrand, tried something called ""socialism."" It did not work well. People learned that extreme ideas do not work.

Tony Blair and Gordon Brown were also leaders in Britain. They remembered this lesson. But this time, the extreme people took over the Labour party. We can see the bad results now.

Corbyn and his friends thought the European Union was bad. They thought it was a plan by rich people. I do not understand why they thought this.

Maybe if Corbyn had said he wanted to stay in the European Union, things would be different. Maybe there would have been no clear winner in the election. Then, they could have made deals to stop Corbyn's worst ideas.

Another leader, Jo Swinson, made a mistake. She said she did not want another vote about the European Union. But her party had wanted another vote before.

But now, this is what happened. We are here now."
67,67_2,2,"The Brexit and Conservative party is going to “deliver” Brexit. But so far from “getting Brexit done”, the election result means that Brexit has only just begun. Is the British public bored by Brexit talk? I am sorry, but there is a lot more boredom in store, and goodness knows how much economic damage from leaving the single market – the creation of which was, ironically, considered by Kenneth Clarke as Margaret Thatcher’s greatest achievement. Happy Christmas!","Okay, here's the rewritten text at a CEFR B1 level:

The Brexit party wants to finish Brexit. They say they will ""deliver"" it. But the election result means Brexit is not finished yet. It has only just started.

Are British people tired of hearing about Brexit? I think they are. But I am sorry, there will be more talk about it.

Leaving the single market may hurt the economy. We don't know how much.

The single market was made a long time ago. Kenneth Clarke thought Margaret Thatcher did a good job creating it. That is funny, because we are now leaving it.

Happy Christmas!"
68,68_0,0,"As we wrap up the year, I thought it would be fun to look back at all the columns I have written for the Guardian and pull out the five stories that were my favorites. Why are these my favorites? Mostly because these stories captured the best and worst aspects of running a small business this year. Female-owned businesses: the US economy’s quiet success story A report earlier this year found that 42% of all firms are female-owned and women started 1,817 businesses a day in the past year. My daughter is currently watching Mad Men for the first time and was shocked at how women were treated in the workplace a mere 50 years ago. To me, that just shows how much things have changed. Unfortunately – as I also wrote here – the out-of-date attitudes of some men in positions of power continue to challenge female advancement and opportunities in the workplace. But, there’s still been a lot of progress. As I wrote: “The fact is that women have made significant gains not only in the workplace but in entrepreneurship. Of course there is still a long way to go to achieve equality. But, compared with the data from 10 or 20 years before, there’s no dispute that the environment continues to improve.” Unlimited vacation isn’t as crazy as it sounds – and it can save you money I like reporting on small business news, but I also enjoy sharing good tactics that can help small business owners grow. One of these tactics involves unlimited vacation. 2019 was a year of very tight unemployment and just about every small business owner I know struggled to find and keep good employees. So what about unlimited vacation? Don’t laugh. My report found that unlimited vacation plans can be a potential great benefit and not as costly or as risky as they may seem. As I wrote: “... the vacation benefits you offer should best suit the interests of your employees and your company’s culture. An unlimited paid time-off plan may not be the right thing for your business. But considering some of the potential financial benefits, you should at least be seriously considering it.” Could this be the worst cafe in the world? I know I’m supposed to cover American businesses, but this little restaurant in an out-of-the-way place in New Zealand was too irresistible to ignore. “Just how bad is the customer service at the Springfield Store and Cafe?” I wrote.","It is the end of the year. I want to talk about my favorite stories from my articles in The Guardian. I wrote many articles about small businesses. These five stories are my favorites because they show the good and bad things about running a small business this year.

One story is about businesses owned by women. These businesses are doing well in the US. A report said that 42% of all businesses are owned by women. Women started 1,817 businesses every day last year.

My daughter is watching the TV show ""Mad Men."" She is surprised at how women were treated at work 50 years ago. This shows that things have changed a lot.

But, some men with power still have old ideas. This makes it hard for women to get better jobs. But women have made progress. They have done well at work and in starting their own businesses. We still need to do more to have equal rights. But things are better than they were 10 or 20 years ago.

Another story is about unlimited vacation. It may sound strange, but it can save money. I like to write about small business news. I also like to share ideas that can help small business owners. Unlimited vacation is one of these ideas.

In 2019, it was hard to find workers. Many small business owners had trouble finding and keeping good employees. Unlimited vacation can be a good thing for employees. It may not be as expensive or risky as you think.

I wrote that vacation plans should be good for your employees and your company. Unlimited vacation may not be right for every business. But it can have good financial benefits. So, you should think about it.

Another story is about a cafe. It might be the worst cafe in the world. I write about American businesses. But this cafe is in New Zealand. I could not ignore it.

I wrote, ""How bad is the customer service at the Springfield Store and Cafe?"" It was very bad."
