original_index,chunk_id,chunk_index,text,simplified_text
26,26_2,2,"Covid regulations currently in force in South Africa would restrict attendance at the funeral to a maximum of 100, church authorities said, explaining that “only a fraction of those who want to be there can be accommodated in the cathedral.” The service will be an Anglican requiem mass, “as Archbishop emeritus Desmond wanted”, led by Michael Nuttall, the retired bishop of Natal, who was known as “number 2 to Tutu”. The close relationship between Nuttall and Tutu in the 1980s “modelled how a white leader could work for and closely with a black leader,” Anglican church officials told reporters. Tutu was born in the small town of Klerksdorp, west of Johannesburg, on 7 October 1931. His career in the church began after he resigned a sought-after teaching post in protest at South Africa’s discriminatory laws in 1958, a decade after the victory of the National party in elections ushered in the apartheid system. After studying theology in the UK, where he would needlessly ask for directions only to be called “Sir” by white police officers. Tutu rose rapidly up the religious hierarchy. By the late 1970s, Tutu was one of the leaders of the freedom struggle best known overseas and played a leading role in forcing western leaders to confront the moral cost of cold war calculations that led to tacit support for white-minority rule in South Africa. In 1984, Tutu’s commitment to non-violent struggle won him the Nobel peace prize and he was appointed archbishop of Cape Town shortly afterwards When Mandela became president after South Africa’s first free elections in 1994, Tutu coined the term “Rainbow Nation” to describe his homeland and then led the truth and reconciliation commission, which revealed the horrors of apartheid. But Tutu did not spare his country’s new rulers, challenging Mandela, a close friend, over generous salaries for cabinet ministers and stridently criticising the rule of president Jacob Zuma, which ended in 2018 amid allegations of systematic graft. Tutu was diagnosed with prostate cancer in 1997 and repeatedly underwent treatment. His public appearances became rarer.","Church authorities said Covid rules restrict funeral attendance in South Africa. The limit is 100 people. They said only a few of those who want to attend can be accommodated. This is because the cathedral is full. The service will be an Anglican requiem mass, ""as Archbishop Desmond wanted"", led by Michael Nuttall, the retired bishop of Natal, who was known as ""number 2 to Tutu"". The close relationship between Nuttall and Tutu in the 1980s ""modelled how a white leader could work for and closely with a black leader,"" Anglican church officials told reporters. Tutu was born in the small town of Klerksdorp, west of Johannesburg, on 7 October 1931. His career in the church began when he quit a sought-after teaching position. He quit because of South Africa’s discriminatory laws. This was in 1958. That was a decade after the National party won the election. That victory had opened the apartheid system. Tutu rose rapidly up the religious hierarchy. By the late 1970s Tutu was one of the leaders of the freedom struggle best known overseas and played a leading role in forcing western leaders to confront the moral cost of the cold war calculations that led to tacit support for white-minority rule in South Africa. In 1984, Tutu's commitment to non-violent struggle won him the Nobel Peace Prize. He was appointed archbishop of Cape Town shortly afterwards. When Mandela became president in 1994, Tutu called the name ""Rainbow Nation"" for South Africa. He then led the Truth and Reconciliation Commission, which revealed the horrors of apartheid. But Tutu did not spare his country’s new rulers, challenging Mandela, a close friend, over generous salaries for cabinet ministers and strongly criticising President Jacob Zuma’s rule, which ended in 2018 amid allegations of systematic corruption. Tutu was diagnosed with prostate cancer in 1997 and repeatedly underwent treatment. His public appearances became rarer."
26,26_3,3,"In one of his last this year, he emerged from hospital in a wheelchair to get a Covid-19 vaccine, waving but not offering comment. The archbishop had been in a weakened state for several months and died peacefully at 7am (0500 GMT) on Sunday, according to several of his relatives. The Nelson Mandela Foundation called Tutu “an extraordinary human being. A thinker. A leader. A shepherd.”","In one of his last years, he came out of hospital in a wheelchair to get a Covid-19 vaccine, waving but not commenting. The archbishop had been in a bad state for several months. He died peacefully at 7am on Sunday. That was 05:00 GMT. This is according to many of his relatives. The Nelson Mandela Foundation called Tutu “an extraordinary human being."
27,27_0,0,"In a terrible year for human rights in Russia, beginning with the imprisonment of the opposition leader Alexei Navalny, the closure of International Memorial stands out for its ruthlessness. Founded in the late 1980s by Andrei Sakharov and other Soviet-era dissidents, the group took the new freedoms offered under Mikhail Gorbachev and used them to reveal raw truths about the fate of millions of victims of Stalin’s repressions. It was a poignant symbol of Russia’s new openness, but for many the meaning was anything but abstract: Russians discovered the tragic fates of their parents, grandparents and great-grandparents after decades of secrecy and official cowardice. Memorial’s closure is also a potent symbol – one of Russian civil society being dismantled at lightning speed. Its leadership had hoped that public support, including from prominent Russians such as Gorbachev, would stay the Kremlin’s hand. Or that closing down an organisation dedicated to uncovering Soviet atrocities would be a step too far, even for Vladimir Putin. But on Tuesday, almost exactly 30 years after the Soviet Union was dissolved, a judge showed otherwise. “When Russia chose to take a democratic, legal path forward, I couldn’t in my darkest dreams have imagined that everything would eventually start going in reverse,” Nikita Petrov, a historian and researcher who helped found Memorial, told the Guardian last month. “Probably I was naive then.” It is not hard to see how Putin, mired in historical conflicts over Crimea, Nato expansion and the fall of the Soviet Union, the second world war and more, sees investigation of Soviet history as a threat to national security. He is far more interested in perceived historical injustices committed against Russia than in the uncomfortable truths dug up by Memorial during the organisation’s three decades of work in the Russian archives. “Our country needs an honest and conscientious understanding of the Soviet past; this is the key to its future,” the organisation wrote in a statement after its liquidation.","In a terrible year for human rights in Russia, beginning with the imprisonment of the opposition leader Alexei Navalny, the closure of the International Memorial stands out for its ruthlessness. The group was founded in the late 1980s. It was started by Andrei Sakharov and other Soviet dissidents. They took the new freedoms offered by Mikhail Gorbachev and used them to reveal raw truths about Stalin's repressions and its millions of victims. It was a poignant symbol of Russia’s new openness, but for many people the meaning was nothing but abstract: Russians discovered the tragic fates of their parents, grandparents and great-grandparents after decades of secrecy and official cowardice. The closure of the memorial is also a powerful symbol - one of the destruction of Russian civil society at a rapid pace. Its leaders wanted public support, including from prominent Russians such as Gorbachev, to keep the Kremlin’s hand. Or that closing down an organisation dedicated to uncovering Soviet atrocities would be too far, even for Vladimir Putin. But on Tuesday, almost exactly 30 years after the Soviet Union was dissolved, a judge showed otherwise. ""When Russia decided to take a democratic, legal path forward, I couldn’t in my darkest dreams have imagined that everything would eventually start going back in reverse,"" Nikita Petrov, a historian and researcher who helped build Memorial, told the Guardian last month. ""Probably I was naive then."" Putin is in trouble. These include Crimea, NATO expansion, and the fall of the Soviet Union. He also talks about the Second World War. He thinks that looking at Soviet history is a threat to national security. He is much more interested in the perceived historical injustices against Russia than in the uncomfortable truths that Memorial found during the organisation’s three decades of work in the Russian archives. ""Our country needs an honest and conscious understanding of the Soviet past; this is the key to its future,"" the organisation wrote in a statement after its liquidation."
27,27_1,1,"In place of Memorial, which spoke out eloquently and aggressively about mass atrocities, the state is creating a more manicured and careful presentation of the deaths of millions, one that condemns their deaths more than their murders, identifying victims but not their killers. The Russian government would like to portray Memorial’s closure as a simple, bureaucratic extension of its “foreign agents” laws. But on Tuesday a prosecutor in court made the political motive explicit, saying in an impassioned speech that Memorial was “mendaciously portraying the USSR as a terrorist state”. “Why should we, the descendants of the victors, have to see the vindication of traitors to their homeland and Nazi henchmen?” the prosecutor asked. A lawyer for Memorial said it reminded him of a 1930s show trial. Memorial’s leadership has said it is useless trying to understand which of the government’s red lines it crossed to prompt the authorities to shut it down. Some believe it has to do with its archival and historical work on Soviet terror, others with its support for political prisoners such as Navalny. Yet the truth is that Memorial has continued to do what it did since day one, while it is Russia that has changed again, perhaps ending a brief window when it would tolerate an independent reckoning of its past. “It speaks to the fears of the government that it is no longer willing to tolerate the honest accounting of its conduct that Memorial provides,” said Kenneth Roth, the head of Human Rights Watch. “If that mirror is too awful to look at, the answer is to change the conduct, not to shatter the mirror.”","Memorial spoke out eloquently and aggressively about mass atrocities. The state is now replacing it. The state is making a more manicured and careful presentation of the deaths of millions. This presentation condemns the deaths of the victims more than their murders. It identifies victims but not their killers. The Russian government wants to see Memorial closing as a simple, bureaucratic extension of its ""foreign agents"" laws. But on Tuesday, a prosecutor spoke in court. He made the political point clear. In an intense speech, he said Memorial was lying. He said it made the USSR look like a terrorist state. ""Why should we, the descendants of the victors, have to see the vindication of traitors to their homeland and Nazi henchmen?"" the prosecutor asked. A lawyer for Memorial said it reminded him of a 1930s show trial. Memorial’s leadership has said it’s useless trying to understand which of the government’s red lines it crossed to shut it down. Some think it's about its archive and history of Soviet terror, others about its support for political prisoners such as Navalny. Memorial has always done the same work. Russia changed. There was a time when Russia tolerated an independent look at its past. That window may be closed now. ""It shows the fear of the government that it is no longer willing to tolerate the honest account of its conduct that Memorial provides,"" said Kenneth Roth, head of Human Rights Watch. ""If that mirror is too bad to look at, the answer is to change the way, not break the mirror."""
28,28_0,0,"A handful of local administrations in Spain have become among the first in western Europe to offer menstrual leave to their employees, in an attempt to strike a better balance between workplace demands and period pains. This year the Catalan city of Girona became the first in the country to consider flexible working arrangements for any employee experiencing discomfort due to periods. In June it announced a deal with its more than 1,300 municipal employees to allow women, trans men and non-binary individuals to take up to eight hours menstrual leave a month, with the caveat that any time used must be recovered within a span of three months. “Girona is known for many things and I think today we’re adding a new item to the list as we pioneer the approval of menstrual leave,” the city’s deputy mayor, Maria Àngels Planas, said at the time. “We are eliminating the taboo that exists around menstruation and the pain that some women suffer – that we suffer – during menstruation.” Soon afterwards the Catalan municipalities of Ripoll and Les Borges Blanques announced similar policies. In September the eastern Spanish city of Castellón de la Plana said it had signed an agreement with its 1,500 municipal workers that included a menstrual leave policy similar to Girona’s after requests from several employees. Period policies have long been enshrined in law in many parts of Asia, often rooted in concerns that workplace demands could hinder women’s ability to bear children. In 2016 the Guardian spoke to several women in Japan and China who said they were reluctant to use the entitlement over fears that doing so would antagonise male colleagues or damage their chances of a promotion. That same year Coexist, a social enterprise in Bristol, said it would become one of the first workplaces in the west to embrace menstrual leave, hoping to do away with an office culture that forced employees to choose between working while grappling with severe menstrual symptoms or using sick days or holiday. The decision triggered global debate over the policy’s merits, even as managers at Coexist reported increased commitment and productivity, and research suggested as many as 14% of women had taken time off from work or school due to periods. It was against this backdrop that the local workers union in Girona first proposed the measure.","Some local administrations in Spain have become the first in western Europe to offer menstrual leave to their employees, in an attempt to balance workplace demands and periods pains. This year the Catalan city of Girona became the first in the country to consider flexible working arrangements for any employee who is suffering from periods. In June it agreed to a deal with its more than 1,300 municipal employees. The deal allows women, trans men and non-binary people to take up to eight hours of menstrual leave a month. There is a caveat. Any time used must be recovered within three months. Soon afterwards the Catalan municipalities of Ripoll and Les Borges Blanques announced similar policies. In September, the eastern Spanish city of Castellón de la Plana signed an agreement with its 1,500 municipal workers. This came after several employees asked. The agreement included a menstrual leave policy. This is the same as the one in Girona. Period policies have long been a part of law in many parts of Asia, often based on fears that workplace demands could hinder women’s ability to have children. The same year, a social enterprise in Bristol called Coexist said it would take menstrual leave. It would become one of the first jobs in the west to do this. It wanted to end a workplace culture that made it difficult. Employees had to work with severe menstrual symptoms or take sick days or holidays. The decision led to a global debate about the policy's merits. Managers at Coexist said they were more committed and productive. Research suggested that 14% of women took time off from work or school because of periods. This was the reason why the local workers union in Girona proposed the measure."
28,28_1,1,"“There was a lot of controversy,” said Sílvia Rubio of the Intersindical-CSC union. Union reps initially considered asking for up to two days of leave a month, but the idea was quashed owing to concerns that it might make employers more reluctant to hire women or give them decision-making roles. “To avoid any discrimination based on sex, we made it so that any hours used would be made up later,” said Rubio. The negotiations with the city council proved another obstacle, forcing them to whittle down their initial request of 16 hours a month to eight hours. But what surprised many of them was that the policy was also a tough sell among some of their colleagues. “There was a lot of conflict,” she said. “We had women who said: ‘My husband has migraines, why can’t he take this leave?’” Others worried the policy would stigmatise women or brand menstruation as something that is always painful. Rubio responded by pointing to the wider picture. “We think it’s fantastic that we’ve achieved this. This is a women’s issue around the globe, there’s a lot of embarrassment around it and nobody is tackling it. We managed to do it,” she said. “But we don’t want the struggle to end here.” Instead she saw the policy as a first step towards building a workplace culture that would allow greater flexibility to address needs ranging from chronic illness to care obligations. “All of this ends up being a journey to improve workplaces for both women and men, and in both the public and the private sector.”","“There was a lot of controversy,” said Sílvia Rubio of the Intersindical-CSC union. Union reps thought about asking up to two days of leave per month. They dropped the idea because they were worried. Employers might be more reluctant to hire women. They might also be less likely to give women decisions. ""To avoid any discrimination based on sex, we made it so that any hours used would be made up later,"" said Rubio. They agreed to eight hours a month. But what surprised many of them was that the policy was also a tough sell among some of their colleagues. “There was a lot of conflict,” she said. Some women asked why their husbands with migraines couldn't take this leave. Others thought the policy would make women feel bad. They also thought it would make menstruation painful. Rubio responded by pointing to the wider picture. “We think it’s fantastic that we’ve achieved this. This is a problem for women around the world, there's a lot of shame around it and nobody's doing anything about it. We managed to do it,” she said. “But we don’t want the struggle to end here.” Instead she thought the policy was a first step towards building a workplace culture that would allow more flexibility to address needs from chronic illness to care obligations. ""All of this is a journey to improve workplaces for both women and men, and both the public and the private sector."""
29,29_0,0,"France has registered a national and European record for new coronavirus infections as the Omicron variant fuels a surge in cases across the continent, with multiple countries hitting new highs. France on Wednesday reported 208,000 cases in the previous 24 hours, up from its previous record of almost 180,000 set the day before. “This means that 24 hours a day, day and night, every second in our country, two French people are diagnosed positive for the coronavirus,” said the health minister, Olivier Véran. “We have never experienced such a situation,” he said, calling the increase “dizzying”. He said the situation in France’s hospitals was already worrying because of the Delta variant. Although the “massive wave” of Omicron cases had yet to have an impact on the healthcare system, he said it would inevitably do so eventually. The UK, Italy, Spain, Portugal, Denmark and Greece have all reported new case records this week, while beyond Europe the rolling seven-day average of new cases in the US hit a high of 267,000 on Tuesday, with Omicron accounting for 59% of these. New infections in Australia rose to nearly 18,300 on Wednesday, eclipsing the previous high of about 11,300 a day earlier. The prime minister, Scott Morrison, said the country needed “a gear change”. The World Health Organization (WHO) said the simultaneous circulation of the Delta and Omicron variants was driving an alarming wave of infections that could lead to increases in hospitalisation and deaths. Its director general, Dr Tedros Adhanom Ghebreyesus, said he was “highly concerned that Omicron, spreading at the same time as Delta, is leading to a tsunami of cases”. The WHO has said Omicron poses a “very high” risk and could submerge health systems. Studies in Britain, South Africa and Denmark suggest Omicron is less deadly than some of its predecessors, but the huge numbers of people testing positive mean hospitals in some countries might soon be overwhelmed and businesses could struggle to carry on operating because of workers having to quarantine. The rapid transmission rate of the new variant is forcing governments to find a delicate balance between reimposing restrictions to protect hospitals and keeping economies and societies open.","France has set a national and European record for new coronavirus infections as the Omicron variant fuels a surge in cases across the continent, with many countries hitting new highs. France on Wednesday reported 208,000 cases in the previous 24 hours, up from its previous record of almost 180,000 set the day before. He said the situation in France’s hospitals was already worrying because of the Delta variant. Although the ""massive wave"" of Omicron cases has not yet affected the healthcare system, he said it will eventually happen. The UK, Italy, Spain, Portugal, Denmark, and Greece all reported new cases this week. In Europe, the US had a high number of cases. Its seven-day average of new cases hit 267,000 on Tuesday. The Omicron variant was 59% of these US cases. New infections in Australia rose to nearly 18,300 on Wednesday, eclipsing the previous high of about 11,300 a day earlier. The World Health Organization (WHO) said the simultaneous circulation of Delta and Omicron variants was driving an alarming wave of infections that could lead to more hospitalisation and death. The WHO has said Omicron poses a “very high” risk and could submerge health systems. In Britain, South Africa and Denmark, studies suggest Omicron is less deadly than earlier variants. But many people are testing positive. This means hospitals in some countries may soon be too full. Businesses could also be unable to operate because of workers in quarantine. Governments must balance two things. They must protect hospitals. They must also keep economies and societies open."
29,29_1,1,"Spain reduced its Covid self-isolation period to seven days from 10, even as the number of new infections hit record highs, after businesses expressed fears the Omicron surge would leave them with mounting staff shortages. The Italian cabinet decided on Wednesday night to scrap the isolation period for people who have received three shots of a Covid vaccine and are subsequently exposed to someone who has tested positive. The cabinet also tightened measures against the unvaccinated, and from 10 January a health pass proving immunisation or recovery from coronavirus will be required when travelling by bus, metro, train and taking domestic flights. Meanwhile, a proposal to tighten measures against unvaccinated workers was rejected. Authorities reported another new record daily tally of 98,030 cases on Wednesday. French MPs on Wednesday started debating a new law that would allow only vaccinated people to enter bars, restaurants, cinemas, museums, sports arenas and other public venues, with a negative Covid test no longer to be accepted. Italy is one of several countries to have cancelled or restricted public celebrations since the resurgence of the virus. Greece, which has also banned Christmas and new year festivities in public places, on Wednesday imposed new restrictions on the hospitality sector, bringing forward measures planned for early January, after authorities announced a new daily record of 21,657 cases, more than double Monday’s figure. Bars, nightclubs and restaurants will have to close at midnight, with no standing customers and no music, with the exception of New Year’s Eve when they can stay open until 2am. “These measures, if they are applied in our entirety, will allow us from mid-January to go back to our normal lives,” said the health minister, Thanos Plevris. Some countries are still waiting for the Omicron wave to hit. Case numbers are still falling in Germany, but its health minister, Karl Lauterbach, said the true number could be much higher because fewer tests were being done over the holiday season. He said the real incidence was “two or three times as high” as Wednesday’s reported rate of 205 Covid cases per 100,000 people over seven days, the lowest since November, adding that a sharp jump was expected “within a very short period of time”.","Spain shorted its Covid self-isolation time. It went from 10 days to seven days. This happened as new infections reached record highs. Businesses thought the Omicron surge would cause severe staff shortages. The Italian cabinet decided on Wednesday night to scrap the isolation period for people who have received three shots of a Covid vaccine and are exposed to someone who has tested positive. The cabinet also tightened measures against the unvaccinated. Starting 10 January, you will need a health pass. It must be immunization or recovery from coronavirus. This applies to bus, metro, train and domestic flight travel. Meanwhile, a proposal to tighten measures against unvaccinated workers was rejected. Authorities reported another new record daily tally of 98,030 cases on Wednesday. French MPs on Wednesday started debate about a new law that would allow only vaccinated people to enter bars, restaurants, cinemas, museums, sports arenas and other public places, with a negative Covid test no longer accepted. Italy is one of several countries to have cancelled or restricted public celebrations since the resurgence of the virus. Greece has banned Christmas and New Year celebrations in public places. On Wednesday, it imposed new restrictions on the hospitality sector. These measures were planned for early January. This came after authorities announced a new daily record of 21,657 cases, more than double Monday's figure. Bars, nightclubs and restaurants will close at midnight, with no standing customers and no music, except New Year’s Eve when they can stay open until 2am. “These measures, if they are applied in our entirety, will allow us from mid-January to go back to our normal lives,” said the health minister, Thanos Plevris. Some countries are still waiting for the Omicron wave to hit. Case numbers are still falling in Germany. But its health minister Karl Lauterbach said the true number could be much higher. He said this because less tests were being done over the holiday season. He said the real incidence was two or three times higher than Wednesday's reported rate. That was 205 Covid cases per 100,000 people over seven days. It was the lowest since November. He said a sharp jump was expected very soon."
29,29_2,2,"On Tuesday Germany closed nightclubs and ordered organisers of sports events to hold them behind closed doors. It also limited private gatherings to 10 vaccinated people, or just two households if an unvaccinated person is present. The rules came on top of restrictions already hitting the unvaccinated, who are barred from shops, restaurants and cultural events. Lauterbach said the rules may have to be toughened further, as existing measures “will not be enough to prevent a significant rise in Omicron cases”. In Belgium, however, where case numbers are also relatively low, the government reversed course on Wednesday, allowing theatres and cinemas to reopen after a court suspended their closure. Meanwhile, other European countries are still grappling with the Delta variant. Poland reported 794 Covid-related deaths on Wednesday, the highest number in the fourth wave of the pandemic. The deputy health minister, Waldemar Kraska, said more than 75% of those who died were unvaccinated.","On Tuesday Germany closed nightclubs and ordered organisers of sports events to hold them behind closed doors. It also restricted private gatherings to 10 vaccinated people or two households if an unvaccinated person is present. The rules came after restrictions already affecting the unvaccinated, who are barred from shops, restaurants and cultural events. Lauterbach said the rules may need to be tougher. There are no measures. They will not prevent a big increase in Omicron cases. In Belgium, cases are also very low. A court suspended the closure of theatres and cinemas. The government then reversed course on Wednesday. It allowed these places to reopen. Meanwhile, other European countries are still grappling with the Delta variant. Poland reported 794 Covid-related deaths on Wednesday, the highest number in the fourth wave of the pandemic. The deputy health minister, Waldemar Kraska, said more than 75% of those who died were unvaccinated."
30,30_0,0,"Ukrainian forces appear to have edged closer to recapturing the key-Russian controlled city of Kreminna in Luhansk province as heavy fighting continued in the east and south of the country. The regional governor of Luhansk, Serhiy Haidai, said fighters in part of the city controlled by Russian command were forced to retreat to Rubizhne, a town a few miles to the south-east, as a result of Ukrainian military pressure. “The Russians understand that if they lose Kreminna, their entire line of defence will fall,” Haidai wrote on the Telegram messaging app on Tuesday. “The Russian occupation troops managed to build a very powerful defence in a month, even a little more. They are bringing there a huge amount of reserves and equipment. They are constantly renewing their forces.” The Guardian could not independently confirm the battlefield developments. Recapturing Kreminna and nearby Svatove could open the way for Kyiv to launch an offensive on Sievierodonetsk and Lysychansk, two cities Ukraine lost in the summer. The fierce fighting continues amid no sign of imminent peace talks. Late on Monday Russia’s foreign minister, Sergei Lavrov, said Kyiv must accept Moscow’s demands of “demilitarisation and denazification” or suffer defeat on the battlefield. Lavrov’s statements show the Kremlin has no intention of climbing down from its maximalist goals of regime change in Ukraine, despite Vladimir Putin’s claims on Sunday that Russia was ready for talks to end the war. In its daily military briefing on Tuesday, Britain’s defence ministry said Russian troops continued to focus their efforts on capturing the city of Bakhmut in the Donetsk region. Russian soldiers, alongside fighters from the Wagner private military group, have been trying to seize Bakhmut since July, after reaching the outskirts of the city. Bakhmut has been largely ravaged after nearly five months of fighting and has been referred to by both sides as the “Bakhmut meat-grinder”. The battle for Bakhmut is seen as an important test for the Wagner head, Yevgeny Prigozhin, who is believed to have recruited thousands of Russian convicts to help storm the city.","Ukrainian forces seem to be closer to retaking the key-Russian-controlled city of Kreminna in Luhansk province as heavy fighting continued in the east and south of the country. The regional governor of Luhansk is Serhiy Haidai. He said fighters were in a part of the city controlled by Russian command. They had to go to Rubizhne. Rubizhne is a town a few miles to the south-east. This retreat was because of Ukrainian military pressure. “The Russians understand that if they lose Kreminna, their entire line of defence will fall,” Haidai wrote on the Telegram messaging app on Tuesday. ""The Russians built a very powerful defence in a month, even a little more. They are bringing there a huge amount of reserves and equipment. They are constantly renewing their forces.” The Guardian could not independently confirm the battlefield developments. Recapturing Kreminna and nearby Svatove could lead to Kyiv. This would allow Ukraine to launch an offensive on Sievierodonetsk and Lysychansk. Ukraine lost these two cities in the summer. The fierce fighting continues amid no sign of imminent peace talks. Late on Monday, Russia’s foreign minister, Sergei Lavrov, said Kyiv must accept Moscow’s demands of “demilitarisation and denazification” or lose on the battlefield. Lavrov's statements show the Kremlin does not want to climb down from its maximum goals. These goals include regime change in Ukraine. This is despite Vladimir Putin's claims on Sunday. Putin said Russia was ready to talk about ending the war. In its daily military briefing on Tuesday, Britain’s defence ministry said Russian troops were continuing to focus on capturing Bakhmut in the Donetsk region. Russian soldiers have been trying to take Bakhmut since July. They are fighting with fighters from the Wagner private military group. They started their attack after reaching the city's outskirts. Bakhmut has been ravaged for nearly five months and has been called the ""Bakhmut meat-grinder"" by both sides. The battle for Bakhmut is an important test for Yevgeny Prigozhin. He leads the Wagner group. Prigozhin is believed to have recruited thousands of Russian convicts. They were recruited to storm the city."
30,30_1,1,"Prigozhin has previously criticised the Russian defence ministry for its performance in Ukraine and has lauded Wagner as the country’s most capable fighting force. In a video published on Monday and purportedly filmed near Bakhmut that will further fuel speculations over tensions within the Russian forces, two apparent Wagner soldiers are seen insulting the chief of general staff, Valery Gerasimov. “You are … the damn devil. We have nothing to fight with, we have no shells,” one of the men is heard saying. The Guardian could not independently verify the footage, but when asked about the video by Russian journalists, Prigozhin appeared to express his approval for the actions of the soldiers, saying he travelled to Bakhmut to meet them. “The guys asked me to convey that when you sit in a warm office, the problems of the frontline are hard to hear,” Prigozhin said in a statement, in an apparent dig at the country’s top military command. Last Thursday, Ukraine claimed Russia had “relocated” some of its aircraft away from the Engels airfield, which Moscow said was struck by a Ukrainian drone a day earlier, resulting in the death of three Russian servicemen. “After yesterday’s well-known events, we see that the planes are dispersed there, namely strategic aviation … Of course, a certain number of aircraft still remain there, but many of them have already been relocated to various airfields,” Col Yuriy Ignat, the chief spokesperson for the Ukrainian Air Force Command, told Ukrainian media. Elsewhere, Russia’s security services claimed they had “liquidated” four Ukrainian soldiers who were on a reconnaissance mission in Russia’s southern Bryansk region, near Ukraine’s border. If confirmed, the incident sheds light on the ongoing activities of Ukrainian saboteurs inside Russian territory. Since the start of the war, a number of military targets, including oil and weapon depots have been damaged after catching fire. Kyiv does not publicly admit to attacks inside Russia but has previously cheered such incidents as payback.","Prigozhin has previously criticised the Russian defence ministry for its performance in Ukraine and has praised Wagner as the country’s most powerful fighting force. A video was published on Monday. It was filmed near Bakhmut. Two Wagner soldiers insult Valery Gerasimov, the chief of general staff. This will further fuel speculations about tensions within the Russian forces. ""You are ... the damn devil. We have nothing to fight with, we have no shells,"" one of the men says. The Guardian could not independently verify the footage, but when asked about the video by Russian journalists, Prigozhin said he liked the soldiers' actions, saying he went to Bakhmut to meet them. ""The guys asked me to tell them that when you sit in a warm office, the problems of the frontline are hard to hear,"" Prigozhin said in a statement, in an apparent dig at the country’s top military command. Last Thursday, Ukraine said Russia had moved some of its aircraft from the Engels airfield. Moscow said the airfield was hit by a Ukrainian drone a day earlier. That strike killed three Russian servicemen. ""After yesterday's well-known events, we see that the planes are dispersed there, namely strategic aviation ... Of course, there are some planes still there, but many of them have already been moved to different airfields,"" said Col Yuriy Ignat, the chief spokesperson for the Ukrainian Air Force Command. In other words, Russia’s security services said they had “liquidated” four Ukrainian soldiers on a reconnaissance mission in Russia’s southern Bryansk region, near Ukraine’s border. If confirmed, the incident shows how Ukrainian saboteurs are still working in Russia. Military targets have been damaged since the start of the war. Oil depots and weapon depots have been damaged. They caught fire. Kyiv does not publicly admit to attacks in Russia but has previously cheered such incidents as a reward."
30,30_2,2,"Also on Tuesday, Putin concluded his two-day “informal summit” in St Petersburg with the heads of the Commonwealth of Independent States, a Moscow-led group consisting of former Soviet states, by gifting the eight leaders present gold rings. The meeting came on the back of growing unease between the Russian president and the rest of the CIS bloc, as nations have sought to distance themselves from Moscow’s faltering war.","Putin finished a two-day ""informal"" summit in St Petersburg on Tuesday. The summit was with leaders of the Commonwealth of Independent States. This group is led by Moscow and consists of former Soviet states. He gave gold rings to the eight leaders. The meeting came after growing disagreement between the Russian president and the rest of the CIS bloc, as nations have tried to distance themselves from Moscow’s faltering war."
